mm,dd,unit,price,yyyy,prod_spec,region,prod_name,date,price_numeric
01,25,元/吨,1824.81,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-25,1824.81
01,22,元/吨,1802.81,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-22,1802.81
01,21,元/吨,1821.81,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-21,1821.81
01,20,元/吨,1824.31,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-20,1824.31
01,19,元/吨,1787.82,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-19,1787.82
01,18,元/吨,1838.81,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-18,1838.81
01,15,元/吨,1763.32,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-15,1763.32
01,14,元/吨,1399.86,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-14,1399.86
01,13,元/吨,1470.35,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-13,1470.35
01,12,元/吨,1575.84,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-12,1575.84
01,11,元/吨,1579.84,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-11,1579.84
01,08,元/吨,1500.34,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-08,1500.34
01,07,元/吨,1567.84,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-07,1567.84
01,06,元/吨,1567.84,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-06,1567.84
01,05,元/吨,1568,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-05,1568.0
01,04,元/吨,1650,2021,大连商品交易所最近合约收盘价,国内,焦煤,2021-01-04,1650.0
12,31,元/吨,1529.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-31,1529.5
12,30,元/吨,1507,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-30,1507.0
12,29,元/吨,1546,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-29,1546.0
12,28,元/吨,1607,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-28,1607.0
12,25,元/吨,1610,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-25,1610.0
12,24,元/吨,1570,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-24,1570.0
12,23,元/吨,1553,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-23,1553.0
12,22,元/吨,1552,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-22,1552.0
12,21,元/吨,1592.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-21,1592.5
12,18,元/吨,1535.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-18,1535.5
12,17,元/吨,1506.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-17,1506.5
12,16,元/吨,1519.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-16,1519.5
12,15,元/吨,1512,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-15,1512.0
12,14,元/吨,1505.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-14,1505.5
12,11,元/吨,1525,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-11,1525.0
12,10,元/吨,1525,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-10,1525.0
12,09,元/吨,1525,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-09,1525.0
12,08,元/吨,1525,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-08,1525.0
12,07,元/吨,1525,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-07,1525.0
12,04,元/吨,1573.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-04,1573.5
12,03,元/吨,1573.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-03,1573.5
12,02,元/吨,1554.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-02,1554.5
12,01,元/吨,1499,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-12-01,1499.0
11,30,元/吨,1499,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-30,1499.0
11,27,元/吨,1458,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-27,1458.0
11,26,元/吨,1458,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-26,1458.0
11,25,元/吨,1462.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-25,1462.5
11,24,元/吨,1390.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-24,1390.5
11,23,元/吨,1348,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-23,1348.0
11,20,元/吨,1310,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-20,1310.0
11,19,元/吨,1300,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-19,1300.0
11,18,元/吨,1291,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-18,1291.0
11,17,元/吨,1291,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-17,1291.0
11,16,元/吨,1308.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-16,1308.5
11,13,元/吨,1324.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-13,1324.5
11,12,元/吨,1306,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-12,1306.0
11,11,元/吨,1306,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-11,1306.0
11,10,元/吨,1306,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-10,1306.0
11,09,元/吨,1306,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-09,1306.0
11,06,元/吨,1350,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-06,1350.0
11,05,元/吨,1350,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-05,1350.0
11,04,元/吨,1350,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-04,1350.0
11,03,元/吨,1350,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-03,1350.0
11,02,元/吨,1350,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-11-02,1350.0
10,30,元/吨,1350,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-30,1350.0
10,29,元/吨,1305,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-29,1305.0
10,28,元/吨,1338,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-28,1338.0
10,27,元/吨,1339.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-27,1339.5
10,26,元/吨,1328,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-26,1328.0
10,23,元/吨,1329,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-23,1329.0
10,22,元/吨,1326,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-22,1326.0
10,21,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-21,1260.5
10,20,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-20,1260.5
10,19,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-19,1260.5
10,16,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-16,1260.5
10,15,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-15,1260.5
10,14,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-14,1260.5
10,13,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-13,1260.5
10,12,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-12,1260.5
10,09,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-09,1260.5
10,08,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-08,1260.5
10,07,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-07,1260.5
10,06,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-06,1260.5
10,05,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-05,1260.5
10,02,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-02,1260.5
10,01,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-10-01,1260.5
09,30,元/吨,1260.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-30,1260.5
09,29,元/吨,1325.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-29,1325.5
09,28,元/吨,1290,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-28,1290.0
09,25,元/吨,1282,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-25,1282.0
09,24,元/吨,1290.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-24,1290.5
09,23,元/吨,1288,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-23,1288.0
09,22,元/吨,1296,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-22,1296.0
09,21,元/吨,1275,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-21,1275.0
09,18,元/吨,1282.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-18,1282.5
09,17,元/吨,1282,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-17,1282.0
09,16,元/吨,1249,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-16,1249.0
09,15,元/吨,1252.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-15,1252.5
09,14,元/吨,1267,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-14,1267.0
09,11,元/吨,1226,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-11,1226.0
09,10,元/吨,1226,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-10,1226.0
09,09,元/吨,1226,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-09,1226.0
09,08,元/吨,1226,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-08,1226.0
09,07,元/吨,1226,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-07,1226.0
09,04,元/吨,1224.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-04,1224.5
09,03,元/吨,1227,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-03,1227.0
09,02,元/吨,1227.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-02,1227.5
09,01,元/吨,1229,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-09-01,1229.0
08,31,元/吨,1231,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-31,1231.0
08,28,元/吨,1231.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-28,1231.5
08,27,元/吨,1233.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-27,1233.5
08,26,元/吨,1226,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-26,1226.0
08,25,元/吨,1220.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-25,1220.5
08,24,元/吨,1210.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-24,1210.5
08,21,元/吨,1217.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-21,1217.5
08,20,元/吨,1214.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-20,1214.5
08,19,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-19,1185.0
08,18,元/吨,1204.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-18,1204.5
08,17,元/吨,1194,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-17,1194.0
08,14,元/吨,1194,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-14,1194.0
08,13,元/吨,1254,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-13,1254.0
08,12,元/吨,1254,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-12,1254.0
08,11,元/吨,1254,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-11,1254.0
08,10,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-10,1265.0
08,07,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-07,1265.0
08,06,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-06,1265.0
08,05,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-05,1265.0
08,04,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-04,1265.0
08,03,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-08-03,1265.0
07,31,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-31,1265.0
07,30,元/吨,1265,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-30,1265.0
07,29,元/吨,1288,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-29,1288.0
07,28,元/吨,1356.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-28,1356.5
07,27,元/吨,1356.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-27,1356.5
07,24,元/吨,1296,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-24,1296.0
07,23,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-23,1212.5
07,22,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-22,1212.5
07,21,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-21,1212.5
07,20,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-20,1212.5
07,17,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-17,1212.5
07,16,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-16,1212.5
07,15,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-15,1212.5
07,14,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-14,1212.5
07,13,元/吨,1255.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-13,1255.5
07,10,元/吨,1255.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-10,1255.5
07,09,元/吨,1255.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-09,1255.5
07,08,元/吨,1255.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-08,1255.5
07,07,元/吨,1255.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-07,1255.5
07,06,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-06,1245.5
07,03,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-03,1245.5
07,02,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-02,1245.5
07,01,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-07-01,1245.5
06,30,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-30,1245.5
06,29,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-29,1245.5
06,26,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-26,1245.5
06,25,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-25,1245.5
06,24,元/吨,1245.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-24,1245.5
06,23,元/吨,1238.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-23,1238.5
06,22,元/吨,1266,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-22,1266.0
06,19,元/吨,1266,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-19,1266.0
06,18,元/吨,1266,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-18,1266.0
06,17,元/吨,1225,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-17,1225.0
06,16,元/吨,1225,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-16,1225.0
06,15,元/吨,1225,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-15,1225.0
06,12,元/吨,1225,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-12,1225.0
06,11,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-11,1185.0
06,09,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-09,1185.0
06,08,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-08,1185.0
06,05,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-05,1185.0
06,04,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-04,1185.0
06,03,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-03,1185.0
06,02,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-02,1185.0
06,01,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-06-01,1185.0
05,29,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-29,1185.0
05,28,元/吨,1185,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-28,1185.0
05,27,元/吨,1230.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-27,1230.5
05,26,元/吨,1230.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-26,1230.5
05,25,元/吨,1208.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-25,1208.5
05,22,元/吨,1208.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-22,1208.5
05,21,元/吨,1219,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-21,1219.0
05,20,元/吨,1212.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-20,1212.5
05,19,元/吨,1210,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-19,1210.0
05,18,元/吨,1259.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-18,1259.5
05,15,元/吨,1225,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-15,1225.0
05,14,元/吨,1208,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-14,1208.0
05,13,元/吨,1190,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-13,1190.0
05,12,元/吨,1205,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-12,1205.0
05,11,元/吨,1250,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-11,1250.0
05,08,元/吨,1250,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-08,1250.0
05,07,元/吨,1230,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-07,1230.0
05,06,元/吨,1238,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-06,1238.0
05,05,元/吨,1252,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-05,1252.0
05,04,元/吨,1252,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-04,1252.0
05,01,元/吨,1252,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-05-01,1252.0
04,30,元/吨,1252,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-30,1252.0
04,29,元/吨,1193,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-29,1193.0
04,28,元/吨,1189,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-28,1189.0
04,27,元/吨,1214.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-27,1214.5
04,24,元/吨,1217,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-24,1217.0
04,23,元/吨,1222.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-23,1222.5
04,22,元/吨,1232.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-22,1232.5
04,21,元/吨,1239.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-21,1239.5
04,20,元/吨,1241,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-20,1241.0
04,17,元/吨,1260,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-17,1260.0
04,16,元/吨,1254,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-16,1254.0
04,15,元/吨,1248.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-15,1248.5
04,14,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-14,1320.0
04,13,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-13,1320.0
04,10,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-10,1320.0
04,09,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-09,1320.0
04,08,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-08,1320.0
04,07,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-07,1320.0
04,06,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-06,1320.0
04,03,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-03,1320.0
04,02,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-02,1320.0
04,01,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-04-01,1320.0
03,31,元/吨,1320,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-31,1320.0
03,30,元/吨,1300,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-30,1300.0
03,27,元/吨,1290,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-27,1290.0
03,26,元/吨,1290,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-26,1290.0
03,25,元/吨,1290,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-25,1290.0
03,24,元/吨,1290,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-24,1290.0
03,23,元/吨,1242,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-23,1242.0
03,20,元/吨,1318,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-20,1318.0
03,19,元/吨,1318,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-19,1318.0
03,18,元/吨,1318,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-18,1318.0
03,17,元/吨,1318,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-17,1318.0
03,16,元/吨,1293.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-16,1293.5
03,13,元/吨,1293.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-13,1293.5
03,12,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-12,1292.0
03,11,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-11,1292.0
03,10,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-10,1292.0
03,09,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-09,1292.0
03,06,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-06,1292.0
03,05,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-05,1292.0
03,04,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-04,1292.0
03,03,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-03,1292.0
03,02,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-03-02,1292.0
02,28,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-28,1292.0
02,27,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-27,1292.0
02,26,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-26,1292.0
02,25,元/吨,1292,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-25,1292.0
02,24,元/吨,1214,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-24,1214.0
02,21,元/吨,1214,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-21,1214.0
02,20,元/吨,1214,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-20,1214.0
02,19,元/吨,1214,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-19,1214.0
02,18,元/吨,1214,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-18,1214.0
02,17,元/吨,1214,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-17,1214.0
02,14,元/吨,1214,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-14,1214.0
02,13,元/吨,1287,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-13,1287.0
02,12,元/吨,1287,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-12,1287.0
02,11,元/吨,1287,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-11,1287.0
02,10,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-10,1273.0
02,07,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-07,1273.0
02,06,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-06,1273.0
02,05,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-05,1273.0
02,04,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-04,1273.0
02,03,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-02-03,1273.0
01,31,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-31,1273.0
01,30,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-30,1273.0
01,29,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-29,1273.0
01,28,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-28,1273.0
01,27,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-27,1273.0
01,24,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-24,1273.0
01,23,元/吨,1273,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-23,1273.0
01,22,元/吨,1260,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-22,1260.0
01,21,元/吨,1260,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-21,1260.0
01,20,元/吨,1245,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-20,1245.0
01,17,元/吨,1245,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-17,1245.0
01,16,元/吨,1245,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-16,1245.0
01,15,元/吨,1245,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-15,1245.0
01,14,元/吨,1230,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-14,1230.0
01,13,元/吨,1230.5,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-13,1230.5
01,10,元/吨,1237,2020,大连商品交易所最近合约收盘价,国内,焦煤,2020-01-10,1237.0
