mm,dd,unit,price,yyyy,prod_spec,region,prod_name,date,price_numeric
10,12,元/吨,3622,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-12,3622.0
10,09,元/吨,3637,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-09,3637.0
10,08,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-08,3613.0
10,07,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-07,3613.0
10,06,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-06,3613.0
10,05,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-05,3613.0
10,02,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-02,3613.0
10,01,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-10-01,3613.0
09,30,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-30,3613.0
09,29,元/吨,3613,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-29,3613.0
09,28,元/吨,3617,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-28,3617.0
09,25,元/吨,3624,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-25,3624.0
09,24,元/吨,3629,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-24,3629.0
09,23,元/吨,3618,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-23,3618.0
09,22,元/吨,3607,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-22,3607.0
09,21,元/吨,3628,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-21,3628.0
09,18,元/吨,3670,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-18,3670.0
09,17,元/吨,3662,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-17,3662.0
09,16,元/吨,3680,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-16,3680.0
09,15,元/吨,3720,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-15,3720.0
09,14,元/吨,3848,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-14,3848.0
09,11,元/吨,3728,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-11,3728.0
09,10,元/吨,3710,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-10,3710.0
09,09,元/吨,3771,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-09,3771.0
09,08,元/吨,3778,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-08,3778.0
09,07,元/吨,3778,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-07,3778.0
09,04,元/吨,3765,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-04,3765.0
09,03,元/吨,3815,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-03,3815.0
09,02,元/吨,3757,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-02,3757.0
09,01,元/吨,3760,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-09-01,3760.0
08,31,元/吨,3773,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-31,3773.0
08,28,元/吨,3726,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-28,3726.0
08,27,元/吨,3735,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-27,3735.0
08,26,元/吨,3734,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-26,3734.0
08,25,元/吨,3746,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-25,3746.0
08,24,元/吨,3748,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-24,3748.0
08,21,元/吨,3737,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-21,3737.0
08,20,元/吨,3728,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-20,3728.0
08,19,元/吨,3772,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-19,3772.0
08,18,元/吨,3791,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-18,3791.0
08,17,元/吨,3770,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-17,3770.0
08,14,元/吨,3718,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-14,3718.0
08,13,元/吨,3718,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-13,3718.0
08,12,元/吨,3718,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-12,3718.0
08,11,元/吨,3760,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-11,3760.0
08,10,元/吨,3771,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-10,3771.0
08,07,元/吨,3771,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-07,3771.0
08,06,元/吨,3771,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-06,3771.0
08,05,元/吨,3771,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-05,3771.0
08,04,元/吨,3771,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-04,3771.0
08,03,元/吨,3780,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-08-03,3780.0
07,31,元/吨,3802,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-31,3802.0
07,30,元/吨,3836,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-30,3836.0
07,29,元/吨,3831,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-29,3831.0
07,28,元/吨,3826,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-28,3826.0
07,27,元/吨,3809,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-27,3809.0
07,24,元/吨,3788,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-24,3788.0
07,23,元/吨,3796,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-23,3796.0
07,22,元/吨,3754,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-22,3754.0
07,21,元/吨,3718,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-21,3718.0
07,20,元/吨,3707,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-20,3707.0
07,17,元/吨,3675,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-17,3675.0
07,16,元/吨,3695,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-16,3695.0
07,15,元/吨,3706,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-15,3706.0
07,14,元/吨,3651,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-14,3651.0
07,13,元/吨,3651,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-13,3651.0
07,10,元/吨,3620,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-10,3620.0
07,09,元/吨,3660,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-09,3660.0
07,08,元/吨,3632,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-08,3632.0
07,07,元/吨,3655,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-07,3655.0
07,06,元/吨,3655,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-06,3655.0
07,03,元/吨,3655,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-03,3655.0
07,02,元/吨,3655,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-02,3655.0
07,01,元/吨,3655,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-07-01,3655.0
06,30,元/吨,3699,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-30,3699.0
06,29,元/吨,3675,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-29,3675.0
06,26,元/吨,3733,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-26,3733.0
06,25,元/吨,3733,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-25,3733.0
06,24,元/吨,3733,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-24,3733.0
06,23,元/吨,3724,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-23,3724.0
06,22,元/吨,3719,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-22,3719.0
06,19,元/吨,3720,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-19,3720.0
06,18,元/吨,3736,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-18,3736.0
06,17,元/吨,3693,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-17,3693.0
06,16,元/吨,3706,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-16,3706.0
06,15,元/吨,3684,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-15,3684.0
06,12,元/吨,3600,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-12,3600.0
06,11,元/吨,3600,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-11,3600.0
06,09,元/吨,3600,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-09,3600.0
06,08,元/吨,3600,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-08,3600.0
06,05,元/吨,3537,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-05,3537.0
06,04,元/吨,3537,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-04,3537.0
06,03,元/吨,3537,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-03,3537.0
06,02,元/吨,3537,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-02,3537.0
06,01,元/吨,3504,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-06-01,3504.0
05,29,元/吨,3504,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-29,3504.0
05,28,元/吨,3428,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-28,3428.0
05,27,元/吨,3504,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-27,3504.0
05,26,元/吨,3568,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-26,3568.0
05,25,元/吨,3599,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-25,3599.0
05,22,元/吨,3599,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-22,3599.0
05,21,元/吨,3553,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-21,3553.0
05,20,元/吨,3530,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-20,3530.0
05,19,元/吨,3552,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-19,3552.0
05,18,元/吨,3534,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-18,3534.0
05,15,元/吨,3507,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-15,3507.0
05,14,元/吨,3415,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-14,3415.0
05,13,元/吨,3419,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-13,3419.0
05,12,元/吨,3400,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-12,3400.0
05,11,元/吨,3460,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-11,3460.0
05,08,元/吨,3575,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-08,3575.0
05,07,元/吨,3574,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-07,3574.0
05,06,元/吨,3544,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-06,3544.0
05,05,元/吨,3506,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-05,3506.0
05,04,元/吨,3506,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-04,3506.0
05,01,元/吨,3506,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-05-01,3506.0
04,30,元/吨,3506,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-30,3506.0
04,29,元/吨,3490,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-29,3490.0
04,28,元/吨,3492,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-28,3492.0
04,27,元/吨,3517,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-27,3517.0
04,24,元/吨,3512,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-24,3512.0
04,23,元/吨,3525,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-23,3525.0
04,22,元/吨,3506,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-22,3506.0
04,21,元/吨,3503,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-21,3503.0
04,20,元/吨,3541,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-20,3541.0
04,17,元/吨,3556,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-17,3556.0
04,16,元/吨,3533,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-16,3533.0
04,15,元/吨,3528,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-15,3528.0
04,14,元/吨,3470,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-14,3470.0
04,13,元/吨,3450,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-13,3450.0
04,10,元/吨,3450,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-10,3450.0
04,09,元/吨,3326,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-09,3326.0
04,08,元/吨,3323,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-08,3323.0
04,07,元/吨,3322,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-07,3322.0
04,06,元/吨,3351,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-06,3351.0
04,03,元/吨,3351,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-03,3351.0
04,02,元/吨,3300,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-02,3300.0
04,01,元/吨,3351,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-04-01,3351.0
03,31,元/吨,3431,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-31,3431.0
03,30,元/吨,3393,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-30,3393.0
03,27,元/吨,3438,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-27,3438.0
03,26,元/吨,3445,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-26,3445.0
03,25,元/吨,3422,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-25,3422.0
03,24,元/吨,3380,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-24,3380.0
03,23,元/吨,3392,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-23,3392.0
03,20,元/吨,3440,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-20,3440.0
03,19,元/吨,3432,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-19,3432.0
03,18,元/吨,3510,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-18,3510.0
03,17,元/吨,3512,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-17,3512.0
03,16,元/吨,3526,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-16,3526.0
03,13,元/吨,3452,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-13,3452.0
03,12,元/吨,3486,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-12,3486.0
03,11,元/吨,3452,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-11,3452.0
03,10,元/吨,3465,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-10,3465.0
03,09,元/吨,3437,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-09,3437.0
03,06,元/吨,3466,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-06,3466.0
03,05,元/吨,3471,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-05,3471.0
03,04,元/吨,3457,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-04,3457.0
03,03,元/吨,3431,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-03,3431.0
03,02,元/吨,3417,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-03-02,3417.0
02,28,元/吨,3390,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-28,3390.0
02,27,元/吨,3458,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-27,3458.0
02,26,元/吨,3461,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-26,3461.0
02,25,元/吨,3473,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-25,3473.0
02,24,元/吨,3451,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-24,3451.0
02,21,元/吨,3423,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-21,3423.0
02,20,元/吨,3399,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-20,3399.0
02,19,元/吨,3374,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-19,3374.0
02,18,元/吨,3385,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-18,3385.0
02,17,元/吨,3387,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-17,3387.0
02,14,元/吨,3378,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-14,3378.0
02,13,元/吨,3380,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-13,3380.0
02,12,元/吨,3380,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-12,3380.0
02,11,元/吨,3380,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-11,3380.0
02,10,元/吨,3380,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-10,3380.0
02,07,元/吨,3368,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-07,3368.0
02,06,元/吨,3368,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-06,3368.0
02,05,元/吨,3372,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-05,3372.0
02,04,元/吨,3352,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-04,3352.0
02,03,元/吨,3374,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-02-03,3374.0
01,31,元/吨,3626,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-31,3626.0
01,30,元/吨,3626,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-30,3626.0
01,29,元/吨,3626,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-29,3626.0
01,28,元/吨,3626,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-28,3626.0
01,27,元/吨,3626,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-27,3626.0
01,24,元/吨,3626,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-24,3626.0
01,23,元/吨,3626,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-23,3626.0
01,22,元/吨,3665,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-22,3665.0
01,21,元/吨,3685,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-21,3685.0
01,20,元/吨,3699,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-20,3699.0
01,17,元/吨,3686,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-17,3686.0
01,16,元/吨,3682,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-16,3682.0
01,15,元/吨,3685,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-15,3685.0
01,14,元/吨,3884,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-14,3884.0
01,13,元/吨,3837,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-13,3837.0
01,10,元/吨,3848,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-10,3848.0
01,09,元/吨,3764,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-09,3764.0
01,08,元/吨,3748,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-08,3748.0
01,07,元/吨,3755,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-07,3755.0
01,06,元/吨,3755,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-06,3755.0
01,03,元/吨,3747,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-03,3747.0
01,02,元/吨,3760,2020,上海期货交易所最近合约收盘价,国内,螺纹钢,2020-01-02,3760.0
