date,price
2021-02-19,8737.12
2021-02-22,8827.11
2021-02-23,8743.12
2021-02-24,8957.1
2021-02-25,9461.05
2021-02-26,9357.06
2021-03-01,9357.06
2021-03-02,9357.06
2021-03-03,9357.06
2021-03-04,9357.06
2021-03-05,9357.06
2021-03-08,9357.06
2021-03-09,9357.06
2021-03-10,9357.06
2021-03-11,9357.06
2021-03-12,9349.06
2021-03-15,9349.06
2021-03-16,9423.05
2021-03-17,9237.07
2021-03-18,9107.08
2021-03-19,8943.1
2021-03-22,8937.1
2021-03-23,9207.07
2021-03-24,9201.07
2021-03-25,9237.07
2021-03-26,8863.11
2021-03-29,8695.13
2021-03-30,8635.13
2021-03-31,8363.16
2021-04-01,8447.15
2021-04-02,8571.14
2021-04-05,8571.14
2021-04-06,8743.12
2021-04-07,8885.11
2021-04-08,8717.12
2021-04-09,8659.13
2021-04-12,8583.14
2021-04-13,8537.14
2021-04-14,8633.13
2021-04-15,8665.13
2021-04-16,8705.12
2021-04-19,8767.12
2021-04-20,8753.12
2021-04-21,8937.1
2021-04-22,9007.09
2021-04-23,9117.08
2021-04-26,9143.08
2021-04-27,9089.09
2021-04-28,9033.09
2021-04-29,9035.09
2021-04-30,9011.09
2021-05-06,9419.05
2021-05-07,9433.05
2021-05-10,9471.05
2021-05-11,9271.07
2021-05-12,9479.05
2021-05-13,9543.04
2021-05-14,9525.04
2021-05-17,9371.06
2021-05-18,9437.05
2021-05-19,9339.06
2021-05-20,9061.09
2021-05-21,8931.1
2021-05-24,8789.12
2021-05-25,8935.1
2021-05-26,8963.1
2021-05-27,8933.1
2021-05-28,8955.1
2021-05-31,9061.09
2021-06-01,9069.09
2021-06-02,9187.08
2021-06-03,9449.05
2021-06-04,9471.05
2021-06-07,9531.04
2021-06-08,9253.07
2021-06-09,9181.08
2021-06-10,9089.09
2021-06-11,9117.08
2021-06-14,9117.08
2021-06-15,8641.13
2021-06-16,8647.13
2021-06-17,8461.15
2021-06-18,8241.17
2021-06-21,8341.16
2021-06-22,8407.15
2021-06-23,8517.14
2021-06-24,8559.14
2021-06-25,8621.13
2021-06-28,8525.14
2021-06-29,8527.14
2021-06-30,8623.13
2021-07-01,8623.13
2021-07-02,8693.13
2021-07-05,8693.13
2021-07-06,9009.09
2021-07-07,8939.1
2021-07-08,8939.1
2021-07-09,8939.1
2021-07-12,8939.1
2021-07-13,8939.1
2021-07-14,8767.12
2021-07-15,8767.12
2021-07-16,9033.09
2021-07-19,9055.09
2021-07-20,8775.12
2021-07-21,8813.11
2021-07-22,8803.11
2021-07-23,8795.12
2021-07-26,8869.11
2021-07-27,8913.1
2021-07-28,9041.09
2021-07-29,8997.1
2021-07-30,8997.1
2021-08-02,8997.1
2021-08-03,8997.1
2021-08-04,8997.1
2021-08-05,8997.1
2021-08-06,8997.1
2021-08-09,8997.1
2021-08-10,8997.1
2021-08-11,8997.1
2021-08-12,8997.1
2021-08-13,9207.07
2021-08-16,9383.06
2021-08-17,9381.06
2021-08-18,9309.06
2021-08-19,9255.07
2021-08-20,9153.08
2021-08-23,9121.08
2021-08-24,9169.08
2021-08-25,9323.06
2021-08-26,9435.05
2021-08-27,9361.06
2021-08-30,9371.06
2021-08-31,9345.06
2021-09-01,9357.06
2021-09-02,9283.07
2021-09-03,9455.05
2021-09-06,9503.04
2021-09-07,9685.03
2021-09-08,9683.03
2021-09-09,9679.03
2021-09-10,9381.06
2021-09-13,9579.04
2021-09-14,9501.04
2021-09-15,9449.05
2021-09-16,9573.04
2021-09-17,9503.04
2021-09-22,9347.06
2021-09-23,9507.04
2021-09-24,9655.03
2021-09-27,9673.03
2021-09-28,9503.04
2021-09-29,9627.03
2021-09-30,9769.02
2021-10-08,10134.98
2021-10-11,10202.97
2021-10-12,10112.98
2021-10-13,10042.99
2021-10-14,9963.0
2021-10-15,9931.0
2021-10-18,10144.98
2021-10-19,10288.97
2021-10-20,10306.96
2021-10-21,10580.94
2021-10-22,10218.97
2021-10-25,10246.97
2021-10-26,10324.96
2021-10-27,10316.96
2021-10-28,10180.98
2021-10-29,10118.98
2021-11-01,10194.98
2021-11-02,10194.98
2021-11-03,10194.98
2021-11-04,10012.99
2021-11-05,9931.0
2021-11-08,9931.0
2021-11-09,9931.0
2021-11-10,9931.0
2021-11-11,9931.0
2021-11-12,9779.02
2021-11-15,9779.02
2021-11-16,9757.02
2021-11-17,9703.02
2021-11-18,9777.02
2021-11-19,9927.0
2021-11-22,9819.01
2021-11-23,9705.02
2021-11-24,9577.04
2021-11-25,9673.03
2021-11-26,9477.05
2021-11-29,9513.04
2021-11-30,9509.04
2021-12-01,9349.06
2021-12-02,9349.06
2021-12-03,9349.06
2021-12-06,9349.06
2021-12-07,9349.06
2021-12-08,9349.06
2021-12-09,9349.06
2021-12-10,9349.06
2021-12-13,9349.06
2021-12-14,8861.11
2021-12-15,8755.12
2021-12-16,8749.12
2021-12-17,8877.11
2021-12-20,8825.11
2021-12-21,8795.12
2021-12-22,8957.1
2021-12-23,9047.09
2021-12-24,9149.08
2021-12-27,9225.07
2021-12-28,9223.07
2021-12-29,9211.07
2021-12-30,9193.08
2021-12-31,9137.08
2022-01-03,9137.08
2022-01-04,9131.08
2022-01-05,9279.07
2022-01-06,9185.08
2022-01-07,9245.07
2022-01-10,9107.08
2022-01-11,9191.08
2022-01-12,9199.08
2022-01-13,9397.06
2022-01-14,9367.06
2022-01-17,9399.06
2022-01-18,9469.05
2022-01-19,9531.04
2022-01-20,9641.03
2022-01-21,9753.02
2022-01-24,9833.01
2022-01-25,9635.03
2022-01-26,9629.03
2022-01-27,9787.02
2022-01-28,9969.0
2022-02-07,10430.95
2022-02-08,10284.97
2022-02-09,10038.99
2022-02-10,10146.98
2022-02-11,10108.98
2022-02-14,10204.97
2022-02-15,10198.98
2022-02-16,10176.98
2022-02-17,10318.96
2022-02-18,10424.95
2022-02-21,10614.93
2022-02-22,10726.92
2022-02-23,10558.94
2022-02-24,10812.91
2022-02-25,11006.89
2022-02-28,10774.92
2022-03-01,11202.87
2022-03-02,11202.87
2022-03-03,11202.87
2022-03-04,11202.87
2022-03-07,11202.87
2022-03-08,11202.87
2022-03-09,11202.87
2022-03-10,11202.87
2022-03-11,11202.87
2022-03-14,10434.95
2022-03-15,10346.96
2022-03-16,10378.96
2022-03-17,10360.96
2022-03-18,10458.95
2022-03-21,10296.97
2022-03-22,10362.96
2022-03-23,10286.97
2022-03-24,10496.95
2022-03-25,10288.97
2022-03-28,10336.96
2022-03-29,10252.97
2022-03-30,10150.98
2022-03-31,10246.97
2022-04-01,10204.97
2022-04-06,10376.96
2022-04-07,10454.95
2022-04-08,10536.94
2022-04-11,10632.93
2022-04-12,10704.92
2022-04-13,10800.91
2022-04-14,10886.91
2022-04-15,10962.9
2022-04-18,11060.89
2022-04-19,11144.88
2022-04-20,11112.88
2022-04-21,11166.88
2022-04-22,11204.87
2022-04-25,11416.85
2022-04-26,11062.89
2022-04-27,11314.86
2022-04-28,11480.85
2022-04-29,11574.84
2022-05-05,11540.84
2022-05-06,11348.86
2022-05-09,11208.87
2022-05-10,11102.88
2022-05-11,11108.88
2022-05-12,11242.87
2022-05-13,11242.87
2022-05-16,11578.84
2022-05-17,11578.84
2022-05-18,11550.84
2022-05-19,11480.85
2022-05-20,11558.84
2022-05-23,11758.82
2022-05-24,11790.82
2022-05-25,11868.81
2022-05-26,11856.81
2022-05-27,12028.79
2022-05-30,12042.79
2022-05-31,12028.79
2022-06-01,12036.79
2022-06-02,12042.79
2022-06-06,12264.77
2022-06-07,12282.77
2022-06-08,12400.75
2022-06-09,12460.75
2022-06-10,12232.77
2022-06-13,12092.79
2022-06-14,12082.79
2022-06-15,11998.8
2022-06-16,11906.8
2022-06-17,11664.83
2022-06-20,11506.84
2022-06-21,11194.88
2022-06-22,11024.89
2022-06-23,10464.95
2022-06-24,10452.95
2022-06-27,10416.95
2022-06-28,10484.95
2022-06-29,10486.95
2022-06-30,10520.94
2022-07-01,9927.0
2022-07-04,9927.0
2022-07-05,9417.05
2022-07-06,9417.05
2022-07-07,9417.05
2022-07-08,9355.06
2022-07-11,9393.06
2022-07-12,9393.06
2022-07-13,9393.06
2022-07-14,8963.1
2022-07-15,9125.08
2022-07-18,9473.05
2022-07-19,9623.03
2022-07-20,9553.04
2022-07-21,9413.05
2022-07-22,9415.05
2022-07-25,9495.05
2022-07-26,9635.03
2022-07-27,9721.02
2022-07-28,9731.02
2022-07-29,9915.0
2022-08-01,9915.0
2022-08-02,9915.0
2022-08-03,9915.0
2022-08-04,9915.0
2022-08-05,9915.0
2022-08-08,9915.0
2022-08-09,9915.0
2022-08-10,9915.0
2022-08-11,9915.0
2022-08-12,10088.99
2022-08-15,10082.99
2022-08-16,9927.0
2022-08-17,10004.99
2022-08-18,9931.0
2022-08-19,9889.01
2022-08-22,10020.99
2022-08-23,10140.98
2022-08-24,10274.97
2022-08-25,10378.96
2022-08-26,10402.95
2022-08-29,10468.95
2022-08-30,10552.94
2022-08-31,10500.94
2022-09-01,10498.95
2022-09-02,10186.98
2022-09-05,10214.97
2022-09-06,10212.97
2022-09-07,10198.98
2022-09-08,9967.0
2022-09-09,9967.0
2022-09-13,9921.0
2022-09-14,9921.0
2022-09-15,9851.01
2022-09-16,9697.03
2022-09-19,9701.02
2022-09-20,9587.04
2022-09-21,9733.02
2022-09-22,9817.01
2022-09-23,9785.02
2022-09-26,9529.04
2022-09-27,9439.05
2022-09-28,9493.05
2022-09-29,9675.03
2022-09-30,9733.02
2022-10-10,10118.98
2022-10-11,10318.96
2022-10-12,10648.93
2022-10-13,10706.92
2022-10-14,10576.94
2022-10-17,10520.94
2022-10-18,10412.95
2022-10-19,10474.95
2022-10-20,10462.95
2022-10-21,10418.95
2022-10-24,10394.96
2022-10-25,10278.97
2022-10-26,10280.97
2022-10-27,10266.97
2022-10-28,10060.99
2022-10-31,9883.01
2022-11-01,9849.01
2022-11-02,10188.98
2022-11-03,10188.98
2022-11-04,10192.98
2022-11-07,10192.98
2022-11-08,9919.0
2022-11-09,9919.0
2022-11-10,9829.01
2022-11-11,9829.01
2022-11-14,9625.03
2022-11-15,9497.05
2022-11-16,9629.03
2022-11-17,9655.03
2022-11-18,9767.02
2022-11-21,9683.03
2022-11-22,9513.04
2022-11-23,9547.04
2022-11-24,9583.04
2022-11-25,9759.02
2022-11-28,9549.04
2022-11-29,9555.04
