date,price
2021-02-17,46.76
2021-02-18,46.9
2021-02-19,47.54
2021-02-22,47.89
2021-02-23,49.25
2021-02-24,51.13
2021-02-25,50.95
2021-02-26,51.33
2021-03-01,50.76
2021-03-02,51.26
2021-03-03,51.34
2021-03-04,52.37
2021-03-05,53.37
2021-03-08,54.05
2021-03-09,55.14
2021-03-10,55.35
2021-03-11,56.45
2021-03-12,56.88
2021-03-15,55.18
2021-03-16,55.18
2021-03-17,54.59
2021-03-18,53.37
2021-03-19,53.86
2021-03-22,56.36
2021-03-23,57.01
2021-03-24,57.47
2021-03-25,56.79
2021-03-26,52.47
2021-03-29,52.95
2021-03-30,50.45
2021-03-31,52.91
2021-04-01,52.12
2021-04-02,52.12
2021-04-05,52.8
2021-04-06,53.91
2021-04-07,52.84
2021-04-08,53.37
2021-04-09,52.84
2021-04-12,51.44
2021-04-13,53.02
2021-04-14,54.23
2021-04-15,54.88
2021-04-16,56.32
2021-04-19,56.26
2021-04-20,58.31
2021-04-21,60.18
2021-04-22,62.51
2021-04-23,62.7
2021-04-26,65.2
2021-04-27,65.93
2021-04-28,68.94
2021-04-29,65.98
2021-04-30,68.45
2021-05-03,68.3
2021-05-04,67.94
2021-05-05,66.73
2021-05-06,66.24
2021-05-07,66.37
2021-05-10,66.09
2021-05-11,67.05
2021-05-12,68.65
2021-05-13,68.03
2021-05-14,68.4
2021-05-17,68.96
2021-05-18,68.66
2021-05-19,66.46
2021-05-20,65.75
2021-05-21,65.48
2021-05-24,65.12
2021-05-25,66.68
2021-05-26,65.67
2021-05-27,66.8
2021-05-28,65.78
2021-05-31,65.78
2021-06-01,67.38
2021-06-02,70.37
2021-06-03,70.37
2021-06-04,71.33
2021-06-07,70.82
2021-06-08,72.14
2021-06-09,71.58
2021-06-10,70.45
2021-06-11,66.1
2021-06-14,65.95
2021-06-15,65.56
2021-06-16,61.84
2021-06-17,56.56
2021-06-18,57.63
2021-06-21,60.32
2021-06-22,61.63
2021-06-23,62.12
2021-06-24,62.69
2021-06-25,59.7
2021-06-28,62.3
2021-06-29,64.14
2021-06-30,64.14
2021-07-01,65.19
2021-07-02,66.81
2021-07-05,66.81
2021-07-06,63.82
2021-07-07,64.75
2021-07-08,64.24
2021-07-09,62.4
2021-07-12,64.98
2021-07-13,66.62
2021-07-14,66.62
2021-07-15,67.3
2021-07-16,68.3
2021-07-19,67.01
2021-07-20,67.01
2021-07-21,65.45
2021-07-22,64.99
2021-07-23,65.63
2021-07-26,67.05
2021-07-27,67.05
2021-07-28,66.6
2021-07-29,66.92
2021-07-30,65.81
2021-08-02,64.61
2021-08-03,63.26
2021-08-04,62.76
2021-08-05,62.46
2021-08-06,63.4
2021-08-09,65.71
2021-08-10,65.4
2021-08-11,63.52
2021-08-12,63.5
2021-08-13,63.98
2021-08-16,63.28
2021-08-17,62.53
2021-08-18,61.92
2021-08-19,60.57
2021-08-20,57.49
2021-08-23,59.24
2021-08-24,61.08
2021-08-25,61.88
2021-08-26,61.32
2021-08-27,61.29
2021-08-30,60.27
2021-08-31,59.35
2021-09-01,58.3
2021-09-02,59.0
2021-09-03,58.99
2021-09-06,58.99
2021-09-07,57.75
2021-09-08,57.44
2021-09-09,56.01
2021-09-10,55.73
2021-09-13,55.79
2021-09-14,56.67
2021-09-15,58.3
2021-09-16,56.82
2021-09-17,56.28
2021-09-20,54.9
2021-09-21,55.31
2021-09-22,56.38
2021-09-23,57.09
2021-09-24,57.96
2021-09-27,58.29
2021-09-28,57.76
2021-09-29,57.77
2021-09-30,58.53
2021-10-01,58.6
2021-10-04,58.56
2021-10-05,60.88
2021-10-06,60.06
2021-10-07,61.89
2021-10-08,61.32
2021-10-11,60.28
2021-10-12,58.61
2021-10-13,59.35
2021-10-14,59.93
2021-10-15,61.41
2021-10-18,62.01
2021-10-19,62.38
2021-10-20,64.69
2021-10-21,62.57
2021-10-22,62.08
2021-10-25,63.13
2021-10-26,62.3
2021-10-27,61.41
2021-10-28,60.86
2021-10-29,61.26
2021-11-01,61.96
2021-11-02,61.83
2021-11-03,61.02
2021-11-04,59.45
2021-11-05,58.77
2021-11-08,58.04
2021-11-09,58.46
2021-11-10,59.13
2021-11-11,59.13
2021-11-12,58.96
2021-11-15,58.19
2021-11-16,59.16
2021-11-17,59.22
2021-11-18,59.16
2021-11-19,58.15
2021-11-22,59.4
2021-11-23,60.13
2021-11-24,60.93
2021-11-25,60.93
2021-11-26,59.01
2021-11-29,58.25
2021-11-30,55.1
2021-12-01,55.04
2021-12-02,56.22
2021-12-03,57.09
2021-12-06,57.78
2021-12-07,57.03
2021-12-08,55.45
2021-12-09,54.78
2021-12-10,53.58
2021-12-13,53.23
2021-12-14,52.0
2021-12-15,53.46
2021-12-16,54.64
2021-12-17,53.87
2021-12-20,52.93
2021-12-21,53.89
2021-12-22,54.82
2021-12-23,55.43
2021-12-24,55.43
2021-12-27,56.71
2021-12-28,56.54
2021-12-29,56.69
2021-12-30,55.84
2021-12-31,56.29
2022-01-03,56.2
2022-01-04,56.2
2022-01-05,59.31
2022-01-06,58.77
2022-01-07,58.62
2022-01-10,57.88
2022-01-11,58.88
2022-01-12,59.27
2022-01-13,58.17
2022-01-14,58.14
2022-01-17,58.14
2022-01-18,59.07
2022-01-19,60.75
2022-01-20,62.87
2022-01-21,62.99
2022-01-24,61.96
2022-01-25,62.5
2022-01-26,63.92
2022-01-27,64.33
2022-01-28,65.26
2022-01-31,64.81
2022-02-01,65.82
2022-02-02,65.97
2022-02-03,65.74
2022-02-04,65.35
2022-02-07,65.33
2022-02-08,63.34
2022-02-09,64.09
2022-02-10,64.5
2022-02-11,65.71
2022-02-14,65.8
2022-02-15,65.62
2022-02-16,66.96
2022-02-17,66.8
2022-02-18,67.56
2022-02-21,67.56
2022-02-22,70.14
2022-02-23,70.71
2022-02-24,71.99
2022-02-25,68.74
2022-02-28,72.88
2022-03-01,76.79
2022-03-02,79.53
2022-03-03,78.29
2022-03-04,76.79
2022-03-07,78.14
2022-03-08,79.67
2022-03-09,80.06
2022-03-10,80.84
2022-03-11,82.17
2022-03-14,78.72
2022-03-15,73.67
2022-03-16,73.54
2022-03-17,74.62
2022-03-18,72.28
2022-03-21,73.7
2022-03-22,74.53
2022-03-23,75.96
2022-03-24,74.28
2022-03-25,74.74
2022-03-28,72.44
2022-03-29,71.65
2022-03-30,72.21
2022-03-31,69.93
2022-04-01,71.19
2022-04-04,72.33
2022-04-05,72.4
2022-04-06,71.82
2022-04-07,73.01
2022-04-08,75.11
2022-04-11,74.29
2022-04-12,75.42
2022-04-13,78.1
2022-04-14,78.9
2022-04-15,78.9
2022-04-18,79.98
2022-04-19,79.98
2022-04-20,80.8
2022-04-21,81.49
2022-04-22,83.25
2022-04-25,82.73
2022-04-26,85.28
2022-04-27,87.79
2022-04-28,90.59
2022-04-29,89.16
2022-05-02,82.69
2022-05-03,84.29
2022-05-04,87.07
2022-05-05,86.49
2022-05-06,88.39
2022-05-09,87.17
2022-05-10,87.95
2022-05-11,89.44
2022-05-12,88.51
2022-05-13,88.33
2022-05-16,82.98
2022-05-17,83.48
2022-05-18,80.85
2022-05-19,79.52
2022-05-20,80.92
2022-05-23,80.46
2022-05-24,80.11
2022-05-25,78.91
2022-05-26,80.51
2022-05-27,79.56
2022-05-30,79.72
2022-05-31,77.91
2022-06-01,78.1
2022-06-02,81.43
2022-06-03,82.33
2022-06-06,81.18
2022-06-07,81.43
2022-06-08,82.79
2022-06-09,82.62
2022-06-10,80.8
2022-06-13,79.5
2022-06-14,78.27
2022-06-15,77.66
2022-06-16,76.33
2022-06-17,73.78
2022-06-20,73.78
2022-06-21,73.31
2022-06-22,70.65
2022-06-23,67.91
2022-06-24,68.25
2022-06-27,70.91
2022-06-28,72.08
2022-06-29,72.59
2022-06-30,69.92
2022-07-01,65.67
2022-07-04,65.67
2022-07-05,60.51
2022-07-06,60.21
2022-07-07,63.16
2022-07-08,64.06
2022-07-11,65.2
2022-07-12,61.4
2022-07-13,60.2
2022-07-14,59.79
2022-07-15,60.87
2022-07-18,63.19
2022-07-19,61.88
2022-07-20,60.14
2022-07-21,58.82
2022-07-22,60.81
2022-07-25,60.0
2022-07-26,60.64
2022-07-27,61.39
2022-07-28,65.83
2022-07-29,68.59
2022-08-01,66.22
2022-08-02,65.19
2022-08-03,65.07
2022-08-04,66.03
2022-08-05,68.58
2022-08-08,69.19
2022-08-09,69.68
2022-08-10,70.55
2022-08-11,71.96
2022-08-12,71.96
2022-08-15,68.93
2022-08-16,67.83
2022-08-17,67.4
2022-08-18,66.25
2022-08-19,67.89
2022-08-22,68.76
2022-08-23,69.58
2022-08-24,68.76
2022-08-25,69.13
2022-08-26,70.81
2022-08-29,70.97
2022-08-30,70.78
2022-08-31,72.73
2022-09-01,68.51
2022-09-02,71.49
2022-09-05,71.49
2022-09-06,68.95
2022-09-07,67.72
2022-09-08,68.85
2022-09-09,70.24
2022-09-12,71.91
2022-09-13,71.95
2022-09-14,68.5
2022-09-15,66.88
2022-09-16,68.81
2022-09-19,68.1
2022-09-20,68.58
2022-09-21,67.32
2022-09-22,69.42
2022-09-23,66.99
2022-09-26,66.1
2022-09-27,65.65
2022-09-28,65.44
2022-09-29,67.47
2022-09-30,65.34
2022-10-03,66.87
2022-10-04,68.62
2022-10-05,69.01
2022-10-06,69.66
2022-10-07,70.07
2022-10-10,69.53
2022-10-11,68.97
2022-10-12,69.16
2022-10-13,70.0
2022-10-14,69.56
2022-10-17,66.83
2022-10-18,68.73
2022-10-19,70.69
2022-10-20,70.41
2022-10-21,71.49
2022-10-24,71.82
2022-10-25,71.82
2022-10-26,73.41
2022-10-27,72.18
2022-10-28,73.31
2022-10-31,73.0
2022-11-01,73.36
2022-11-02,75.6
2022-11-03,75.28
2022-11-04,77.16
2022-11-07,76.32
2022-11-08,75.02
2022-11-09,75.53
2022-11-10,76.08
2022-11-11,76.96
2022-11-14,76.27
2022-11-15,76.97
2022-11-16,74.07
2022-11-17,72.12
2022-11-18,72.73
2022-11-21,72.99
2022-11-22,73.83
2022-11-23,74.9
2022-11-25,74.51
2022-11-28,76.06
2022-11-29,76.53
2022-11-30,75.22
2022-12-01,68.39
2022-12-02,67.58
2022-12-05,64.89
2022-12-06,63.86
2022-12-07,63.14
2022-12-08,63.49
2022-12-09,62.19
2022-12-12,64.38
2022-12-13,66.3
2022-12-14,66.3
2022-12-15,63.81
2022-12-16,63.35
2022-12-19,64.4
2022-12-20,66.04
2022-12-21,66.3
2022-12-22,65.79
2022-12-23,65.92
2022-12-27,67.64
2022-12-28,65.79
2022-12-29,66.39
2022-12-30,63.8
2023-01-03,63.15
2023-01-04,63.1
2023-01-05,62.93
2023-01-06,63.72
2023-01-09,63.9
2023-01-10,63.12
2023-01-11,62.38
2023-01-12,63.24
2023-01-13,63.24
2023-01-17,63.83
2023-01-18,64.11
2023-01-19,63.14
2023-01-20,61.96
2023-01-23,62.03
2023-01-24,60.97
2023-01-25,60.53
2023-01-26,60.78
2023-01-27,60.61
2023-01-30,61.31
2023-01-31,62.34
2023-02-01,60.94
2023-02-02,60.76
2023-02-03,59.02
2023-02-06,59.34
2023-02-07,60.88
2023-02-08,60.43
2023-02-09,59.03
2023-02-10,60.22
2023-02-13,60.11
2023-02-14,60.14
2023-02-15,61.05
2023-02-16,61.87
2023-02-17,61.5
2023-02-20,61.35
2023-02-21,62.76
2023-02-22,62.75
2023-02-23,62.11
2023-02-24,61.05
2023-02-27,60.03
2023-02-28,59.74
2023-03-01,60.53
2023-03-02,61.38
2023-03-03,60.44
2023-03-06,59.87
2023-03-07,58.15
2023-03-08,58.77
2023-03-09,56.56
2023-03-10,56.56
2023-03-13,55.33
2023-03-14,56.41
2023-03-15,56.63
2023-03-16,57.67
2023-03-17,57.22
2023-03-20,58.11
2023-03-21,56.26
2023-03-22,54.49
2023-03-23,52.08
2023-03-24,53.35
2023-03-27,54.52
2023-03-28,55.03
2023-03-29,55.01
2023-03-30,54.29
2023-03-31,56.69
2023-04-03,56.7
2023-04-04,55.83
2023-04-05,55.08
2023-04-06,54.52
2023-04-07,54.78
2023-04-10,54.48
2023-04-11,54.77
2023-04-12,53.82
2023-04-13,53.69
2023-04-14,53.57
2023-04-17,54.46
2023-04-18,55.23
2023-04-19,54.94
2023-04-20,54.41
2023-04-21,53.39
2023-04-24,52.58
2023-04-25,51.7
2023-04-26,52.0
2023-04-27,50.69
2023-04-28,51.6
2023-05-01,51.54
2023-05-02,51.38
2023-05-03,52.36
2023-05-04,52.26
2023-05-05,54.08
2023-05-08,53.33
2023-05-09,52.71
2023-05-10,51.84
2023-05-11,50.9
2023-05-12,49.88
2023-05-15,49.68
2023-05-16,47.44
2023-05-17,46.4
2023-05-18,47.28
2023-05-19,47.33
2023-05-22,48.76
2023-05-23,47.75
2023-05-24,47.99
2023-05-25,48.51
2023-05-26,48.81
2023-05-29,48.79
2023-05-30,46.19
2023-05-31,46.19
2023-06-01,47.85
2023-06-02,49.49
2023-06-05,49.25
2023-06-06,50.91
2023-06-07,50.46
2023-06-08,52.49
2023-06-09,54.58
2023-06-12,53.97
2023-06-13,55.42
2023-06-14,55.95
2023-06-15,58.42
2023-06-16,59.68
2023-06-19,59.81
2023-06-20,59.62
2023-06-21,55.62
2023-06-22,55.76
2023-06-23,57.93
2023-06-26,59.5
2023-06-27,60.54
2023-06-28,59.61
2023-06-29,60.82
2023-06-30,65.0
2023-07-03,67.01
2023-07-04,67.01
2023-07-05,68.57
2023-07-06,68.57
2023-07-07,66.54
2023-07-10,69.21
2023-07-11,68.52
2023-07-12,68.67
2023-07-13,69.66
2023-07-14,67.88
2023-07-17,64.75
2023-07-18,64.04
2023-07-19,66.04
2023-07-20,67.63
2023-07-21,69.39
2023-07-24,71.98
2023-07-25,72.55
2023-07-26,70.26
2023-07-27,68.6
2023-07-28,67.59
2023-07-31,65.57
2023-08-01,67.08
2023-08-02,67.3
2023-08-03,66.98
2023-08-04,67.99
2023-08-07,66.65
2023-08-08,66.57
2023-08-09,66.78
2023-08-10,66.59
2023-08-11,66.33
2023-08-14,66.31
2023-08-15,65.89
2023-08-16,66.76
2023-08-17,67.75
2023-08-18,68.28
2023-08-21,67.98
2023-08-22,65.2
2023-08-23,66.14
2023-08-24,65.53
2023-08-25,66.72
2023-08-28,66.89
2023-08-29,66.55
2023-08-30,65.53
2023-08-31,65.51
2023-09-01,66.54
2023-09-04,65.99
2023-09-05,65.99
2023-09-06,65.34
2023-09-07,63.85
2023-09-08,63.14
2023-09-11,63.14
2023-09-12,62.71
2023-09-13,64.42
2023-09-14,64.42
2023-09-15,63.37
2023-09-18,62.38
2023-09-19,61.75
2023-09-20,60.67
2023-09-21,59.64
2023-09-22,60.84
2023-09-25,58.74
2023-09-26,58.85
2023-09-27,59.6
2023-09-28,58.52
2023-09-29,57.43
2023-10-06,57.28
2023-10-09,56.12
2023-10-10,53.98
2023-10-11,53.51
2023-10-12,54.46
2023-10-13,55.34
2023-10-16,55.89
2023-10-17,55.34
2023-10-18,54.85
2023-10-19,53.1
2023-10-20,53.38
2023-10-23,51.93
2023-10-24,51.31
2023-10-25,52.59
2023-10-26,51.73
2023-10-27,52.26
2023-10-30,52.38
2023-10-31,51.41
2023-11-01,49.89
2023-11-02,50.31
2023-11-03,49.35
2023-11-06,50.79
2023-11-07,49.48
2023-11-08,49.94
2023-11-09,50.44
2023-11-10,51.19
2023-11-13,51.53
2023-11-14,52.74
2023-11-15,53.04
2023-11-16,51.62
2023-11-17,52.0
2023-11-20,53.1
2023-11-21,54.18
2023-11-22,53.59
2023-11-23,53.59
2023-11-24,51.52
2023-11-27,51.9
2023-11-28,53.33
2023-11-29,52.67
2023-11-30,52.28
2023-12-01,51.37
2023-12-04,51.18
2023-12-05,50.21
2023-12-06,49.28
2023-12-07,51.1
2023-12-08,50.14
2023-12-11,51.05
2023-12-12,50.38
2023-12-13,49.81
2023-12-14,49.27
2023-12-15,49.98
2023-12-18,50.63
2023-12-19,50.72
2023-12-20,50.55
2023-12-21,49.03
2023-12-22,48.52
2023-12-25,48.52
2023-12-26,47.9
2023-12-27,48.23
2023-12-28,47.48
2023-12-29,47.83
2024-01-01,47.83
2024-01-02,47.78
2024-01-03,48.09
2024-01-04,47.87
2024-01-05,47.16
2024-01-08,47.43
2024-01-09,48.11
2024-01-10,47.85
2024-01-11,48.36
2024-01-12,47.74
2024-01-15,47.98
2024-01-16,47.24
2024-01-17,47.69
2024-01-18,47.61
2024-01-19,46.89
2024-01-22,48.15
2024-01-23,48.2
2024-01-24,47.31
2024-01-25,46.52
2024-01-26,46.92
2024-01-29,45.54
2024-01-30,45.99
2024-01-31,46.01
2024-02-01,45.59
2024-02-02,44.72
2024-02-05,45.32
2024-02-06,45.93
2024-02-07,46.75
2024-02-08,47.93
2024-02-09,47.25
2024-02-12,46.89
2024-02-13,47.29
2024-02-14,46.34
2024-02-15,45.99
2024-02-16,45.58
2024-02-19,45.58
2024-02-20,45.4
2024-02-21,44.82
2024-02-22,44.2
2024-02-23,44.01
2024-02-26,44.39
2024-02-27,44.9
2024-02-28,44.65
2024-02-29,44.65
2024-03-01,44.61
2024-03-04,44.64
2024-03-05,44.5
2024-03-06,44.77
2024-03-07,45.82
2024-03-08,45.59
2024-03-11,46.04
2024-03-12,47.22
2024-03-13,47.98
2024-03-14,47.93
2024-03-15,49.41
2024-03-18,48.69
2024-03-19,48.13
2024-03-20,48.99
2024-03-21,48.78
2024-03-22,47.63
2024-03-25,49.01
2024-03-26,48.41
2024-03-27,47.66
2024-03-28,47.94
2024-03-29,47.94
2024-04-01,48.23
2024-04-02,48.59
2024-04-03,48.84
2024-04-04,48.14
2024-04-05,48.88
2024-04-08,47.89
2024-04-09,47.51
2024-04-10,47.59
2024-04-11,46.01
2024-04-12,45.88
2024-04-15,45.46
2024-04-16,44.9
2024-04-17,44.99
2024-04-18,44.11
2024-04-19,44.37
2024-04-22,45.03
2024-04-23,45.3
2024-04-24,44.65
2024-04-25,44.81
2024-04-26,44.92
2024-04-29,43.68
2024-04-30,42.28
2024-05-01,42.56
2024-05-02,42.56
2024-05-03,42.41
2024-05-06,43.16
2024-05-07,43.84
2024-05-08,43.14
2024-05-09,42.0
2024-05-10,43.8
2024-05-13,44.51
2024-05-14,42.67
2024-05-15,43.54
2024-05-16,44.51
2024-05-17,45.26
2024-05-20,46.31
2024-05-21,45.8
2024-05-22,45.87
2024-05-23,45.18
2024-05-24,44.94
