timestamp,action,position,price,quantity,pnl,commission
2023-06-19 16:00:00,open,-499,378.212175,499,0.0,94.3639376625
2023-06-20 16:00:00,adjust,-490,382.788275,9,-41.18489999999997,1.7225472375
2023-06-25 16:00:00,adjust,-529,357.5642399999999,39,0.0,6.972502679999999
2023-06-26 16:00:00,adjust,-523,363.6363599999999,6,78.32139890359235,1.0909090799999996
2023-06-27 16:00:00,adjust,-534,361.8138149999999,11,0.0,1.9899759824999996
2023-06-28 16:00:00,adjust,-531,364.1364099999999,3,36.74123919155318,0.5462046149999998
2023-06-29 16:00:00,adjust,-537,368.16318000000007,6,0.0,1.1044895400000003
2023-07-02 16:00:00,adjust,536,369.73697000000004,1073,3519.8592369048483,198.36388440500002
2023-07-03 16:00:00,adjust,545,367.23672000000005,9,0.0,1.6525652400000002
2023-07-04 16:00:00,adjust,551,367.1867149999999,6,0.0,1.1015601449999997
2023-07-05 16:00:00,adjust,531,380.56193999999994,20,217.87158802177714,3.8056194
2023-07-06 16:00:00,adjust,551,365.23652000000004,20,0.0,3.6523652
2023-07-09 16:00:00,adjust,558,364.58645499999994,7,0.0,1.2760525924999997
2023-07-10 16:00:00,adjust,536,382.46175,22,286.3517412428688,4.20707925
2023-07-11 16:00:00,adjust,578,369.58695499999993,42,0.0,7.761326054999999
2023-07-12 16:00:00,adjust,582,370.3870349999999,4,0.0,0.7407740699999998
2023-07-13 16:00:00,adjust,591,365.8865849999999,9,0.0,1.6464896324999996
2023-07-16 16:00:00,adjust,641,359.3859349999999,50,0.0,8.984648374999997
2023-07-17 16:00:00,adjust,673,328.6828649999999,32,0.0,5.258925839999998
2023-07-18 16:00:00,adjust,690,321.9321899999999,17,0.0,2.7364236149999988
2023-07-19 16:00:00,adjust,725,304.33043,35,0.0,5.325782525
2023-07-20 16:00:00,close,0,333.516645,725,-21132.100904264626,120.8997838125
2023-07-30 16:00:00,open,-541,381.36185999999987,541,0.0,103.15838312999996
2023-07-31 16:00:00,adjust,-477,413.3913349999999,64,-2049.886400000003,13.228522719999997
2023-08-01 16:00:00,adjust,-501,386.6113349999999,24,0.0,4.639336019999999
2023-08-02 16:00:00,adjust,-544,341.91580500000003,43,0.0,7.351189807500001
2023-08-03 16:00:00,adjust,-576,319.968,32,0.0,5.1194880000000005
2023-08-06 16:00:00,adjust,-604,302.719725,28,0.0,4.23807615
2023-08-07 16:00:00,adjust,-578,316.53165,26,1438.6381373344343,4.114911450000001
2023-08-08 16:00:00,adjust,-558,327.43273999999985,20,888.6229210264912,3.2743273999999984
2023-08-09 16:00:00,adjust,-598,302.0697899999999,40,0.0,6.041395799999998
2023-08-10 16:00:00,adjust,619,290.97909500000003,1217,45577.34120663898,177.0607793075
2023-08-13 16:00:00,adjust,-372,398.61013499999984,991,66623.61375999989,197.51132189249992
2023-08-14 16:00:00,adjust,-387,414.9585,15,0.0,3.1121887500000005
2023-08-15 16:00:00,adjust,-492,296.3703599999999,105,0.0,15.559443899999994
2023-08-16 16:00:00,adjust,-493,295.37045999999987,1,0.0,0.14768522999999995
2023-08-17 16:00:00,adjust,-522,281.27187,29,0.0,4.078442115
2023-08-20 16:00:00,adjust,-483,301.93018999999987,39,2724.8396746551725,5.887638704999998
2023-08-21 16:00:00,adjust,-482,304.53045,1,67.26742396551714,0.15226522499999998
2023-08-22 16:00:00,adjust,-512,286.17138000000006,30,0.0,4.2925707000000015
2023-08-23 16:00:00,adjust,-531,276.1223849999999,19,0.0,2.623162657499999
2023-08-24 16:00:00,adjust,-524,279.3279299999999,7,589.4621053759982,0.9776477549999998
2023-08-27 16:00:00,adjust,-577,252.92470500000005,53,0.0,6.702504682500001
2023-08-28 16:00:00,adjust,-538,271.22712000000007,39,3203.8294169222286,5.288928840000001
2023-08-29 16:00:00,adjust,567,259.17591499999986,1105,50679.964349081114,143.19469303749995
2023-08-30 16:00:00,adjust,618,252.57525499999994,51,0.0,6.440669002499999
2023-08-31 16:00:00,adjust,726,210.2210199999998,108,0.0,11.35193507999999
