timestamp,action,position,price,quantity,pnl,commission
2022-04-13 16:00:00,open,-26,191.48085,26,0.0,2.48925105
2022-04-14 16:00:00,adjust,-42,119.38805999999964,16,0.0,0.9551044799999971
2022-04-17 16:00:00,close,0,-59.605960000000366,42,9392.161380000009,1.2517251600000077
2022-05-19 16:00:00,open,597,5.0005,597,0.0,1.49264925
2022-05-22 16:00:00,adjust,75,32.89671000000009,522,14561.821620000048,8.586041310000024
2022-05-23 16:00:00,adjust,47,53.94460499999982,28,1370.4349399999949,0.7552244699999975
2022-05-24 16:00:00,adjust,75,35.40354000000009,28,0.0,0.4956495600000013
2022-05-25 16:00:00,adjust,64,41.245875,11,273.84397406666625,0.2268523125
2022-05-26 16:00:00,adjust,106,24.802479999999726,42,0.0,0.5208520799999942
2022-05-29 16:00:00,adjust,119,22.15221500000009,13,0.0,0.1439893975000006
2022-05-30 16:00:00,adjust,327,8.0008,208,0.0,0.8320832
2022-05-31 16:00:00,close,0,-30.496950000000002,327,-14012.81397406666,4.9862513250000005
2022-06-01 16:00:00,open,180,12.10120999999991,180,0.0,1.0891088999999918
2022-06-05 16:00:00,close,0,-70.79292000000018,180,-14920.943400000016,6.371362800000016
2022-06-29 16:00:00,open,204,10.951094999999818,204,0.0,1.1170116899999813
2022-06-30 16:00:00,adjust,46,44.34556499999991,158,5276.326260000014,3.5032996349999928
2022-07-03 16:00:00,adjust,48,55.255525,2,0.0,0.055255525
2022-07-04 16:00:00,adjust,58,45.90459000000009,10,0.0,0.22952295000000048
2022-07-05 16:00:00,adjust,51,52.19477999999982,7,235.82636965517207,0.18268172999999938
2022-07-06 16:00:00,adjust,41,63.9936,10,454.88301379310474,0.31996800000000003
2022-07-07 16:00:00,adjust,39,68.19317999999981,2,99.37576275862057,0.06819317999999981
2022-07-10 16:00:00,adjust,66,40.10400999999991,27,0.0,0.5414041349999987
2022-07-11 16:00:00,adjust,131,21.052104999999727,65,0.0,0.6841934124999912
2022-07-12 16:00:00,adjust,96,28.59713999999991,35,153.1780607462526,0.5004499499999985
2022-07-14 16:00:00,close,0,-10.84891499999991,96,-3366.6757419531186,0.5207479199999957
2022-08-08 16:00:00,open,-27,123.3876600000001,27,0.0,1.6657334100000012
2022-08-09 16:00:00,adjust,-25,133.61335999999991,2,-20.451399999999637,0.13361335999999993
2022-08-10 16:00:00,adjust,-28,121.48785,3,0.0,0.182231775
2022-08-11 16:00:00,adjust,-26,135.6635650000001,2,-24.958912142857145,0.1356635650000001
2022-08-14 16:00:00,adjust,-29,120.53794499999972,3,0.0,0.1808069174999996
2022-08-15 16:00:00,adjust,-40,145.1854799999998,11,0.0,0.7985201399999989
2022-08-16 16:00:00,adjust,-76,77.0922899999999,36,0.0,1.3876612199999985
2022-08-17 16:00:00,adjust,-110,53.394660000000094,34,0.0,0.9077092200000015
2022-08-18 16:00:00,adjust,-10,326.5826549999997,100,-23792.645657142828,16.329132749999985
2022-08-21 16:00:00,adjust,-17,192.18077999999983,7,0.0,0.6726327299999993
2022-08-22 16:00:00,adjust,-89,36.94630499999982,72,0.0,1.3300669799999936
2022-08-23 16:00:00,adjust,-58,57.10570999999991,31,-66.33539727127055,0.8851385049999987
2022-08-24 16:00:00,adjust,-42,79.35793499999991,16,-390.2732243980752,0.6348634799999993
2022-08-25 16:00:00,adjust,-120,27.9972,78,0.0,1.0918907999999998
2022-08-28 16:00:00,adjust,-397,8.449154999999818,277,0.0,1.1702079674999748
2022-08-29 16:00:00,adjust,-89,34.603459999999906,308,-5356.880324800626,5.328932839999986
2022-08-30 16:00:00,adjust,-133,24.297569999999727,44,0.0,0.534546539999994
2022-08-31 16:00:00,adjust,-52,60.60605999999991,81,-3325.1015624345255,2.454545429999996
2022-09-01 16:00:00,adjust,73,43.50435,125,-1245.3441818098238,2.7190218750000006
2022-09-04 16:00:00,adjust,65,48.245175,8,37.92660000000001,0.1929807
2022-09-05 16:00:00,adjust,44,72.19277999999981,21,602.457029999996,0.7580241899999981
2022-09-06 16:00:00,adjust,51,61.256125,7,0.0,0.21439643749999998
2022-09-07 16:00:00,adjust,39,81.34186499999991,12,424.81196235294004,0.48805118999999947
2022-09-08 16:00:00,adjust,-42,74.59253999999991,81,1117.4152026470551,3.0209978699999964
2022-09-12 16:00:00,adjust,-72,43.945604999999816,30,0.0,0.6591840749999973
2022-09-13 16:00:00,adjust,81,38.853884999999906,153,1653.7751099999975,2.972322202499993
2022-09-14 16:00:00,adjust,120,26.252625,39,0.0,0.5119261875
2022-09-15 16:00:00,adjust,615,5.100509999999909,495,0.0,1.2623762249999775
2022-09-18 16:00:00,adjust,397,11.698829999999818,218,176.88517873168644,1.2751724699999802
2022-09-19 16:00:00,adjust,55,61.9938,342,17478.378506634177,10.6009398
2022-09-20 16:00:00,adjust,86,40.70406999999982,31,0.0,0.6309130849999972
2022-09-21 16:00:00,adjust,104,33.753375,18,0.0,0.303780375
2022-09-22 16:00:00,adjust,171,20.35203499999991,67,0.0,0.6817931724999969
2022-09-25 16:00:00,adjust,295,11.90119000000009,124,0.0,0.7378737800000056
2022-09-26 16:00:00,adjust,248,14.39856000000009,47,-168.87407178709717,0.33836616000000214
2022-09-27 16:00:00,adjust,97,39.89601000000009,151,3307.5620810669857,3.012148755000007
2022-09-28 16:00:00,adjust,78,50.194979999999816,19,611.8637382137215,0.4768523099999983
2022-10-09 16:00:00,adjust,251,15.951594999999818,173,0.0,1.3798129674999844
2022-10-10 16:00:00,close,0,-3.299670000000182,251,-4991.1898828594585,0.41410858500002284
2022-10-24 16:00:00,open,158,10.701069999999818,158,0.0,0.8453845299999856
2022-10-25 16:00:00,adjust,144,11.748825,14,14.668570000002543,0.082241775
2022-10-26 16:00:00,adjust,239,7.100709999999909,95,0.0,0.3372837249999957
2022-10-27 16:00:00,close,0,-14.49855,239,-5680.674979999965,1.732576725
2022-12-13 16:00:00,open,-3,376.1123850000001,3,0.0,0.5641685775
2022-12-14 16:00:00,adjust,-4,307.719225,1,0.0,0.1538596125
2022-12-15 16:00:00,adjust,-5,289.77101999999974,1,0.0,0.14488550999999988
2022-12-21 16:00:00,adjust,-6,244.8255149999999,1,0.0,0.12241275749999996
2022-12-22 16:00:00,adjust,-5,254.6754650000001,1,73.76668749999993,0.12733773250000005
2022-12-27 16:00:00,adjust,-6,236.47635,1,0.0,0.118238175
2022-12-28 16:00:00,adjust,-5,248.7248699999998,1,64.38964875000019,0.12436243499999991
2022-12-29 16:00:00,adjust,-6,246.12538500000008,1,0.0,0.12306269250000004
2023-01-02 16:00:00,adjust,-5,252.57525499999971,1,49.374408125000315,0.12628762749999986
2023-01-03 16:00:00,adjust,-96,282.47175,91,0.0,12.852464625
2023-01-04 16:00:00,adjust,-102,276.6723299999998,6,0.0,0.8300169899999994
2023-01-05 16:00:00,adjust,-90,308.1308099999999,12,-300.5448322794107,1.8487848599999994
2023-01-08 16:00:00,adjust,-89,311.781175,1,-28.695767689951026,0.1558905875
2023-01-09 16:00:00,adjust,-83,330.6330599999999,6,-285.28591613970536,0.9918991799999997
2023-01-10 16:00:00,adjust,-75,364.286425,8,-649.6081415196081,1.4571457
2023-01-11 16:00:00,adjust,-68,404.0404,7,-846.6849488296568,1.4141414
2023-01-12 16:00:00,adjust,-76,385.5614399999999,8,0.0,1.5422457599999997
2023-01-15 16:00:00,adjust,-74,404.6404599999999,2,-221.53620376096478,0.4046404599999999
2023-01-16 16:00:00,adjust,-69,435.293525,5,-707.1058344024124,1.0882338125
2023-01-17 16:00:00,adjust,-72,417.3582600000001,3,0.0,0.6260373900000002
2023-01-19 16:00:00,adjust,-71,437.2437199999998,1,-138.22611596879557,0.21862185999999992
2023-01-29 16:00:00,adjust,-67,462.9462900000001,4,-655.7147438751833,0.9258925800000002
2023-01-30 16:00:00,adjust,-69,444.205575,2,0.0,0.444205575
2023-01-31 16:00:00,adjust,-68,452.49524499999984,1,-149.2692939841928,0.2262476224999999
2023-02-01 16:00:00,adjust,-74,405.30946499999993,6,0.0,1.215928395
2023-02-02 16:00:00,adjust,-75,401.3598600000001,1,0.0,0.20067993000000003
2023-02-05 16:00:00,adjust,-79,368.3131649999999,4,0.0,0.7366263299999999
2023-02-06 16:00:00,adjust,-78,372.9872949999998,1,-57.47040918892543,0.1864936474999999
2023-02-07 16:00:00,adjust,-75,396.9896949999998,3,-244.41842756677636,0.5954845424999997
2023-02-09 16:00:00,adjust,-84,344.9655,9,0.0,1.5523447500000003
2023-02-12 16:00:00,adjust,-80,360.8360799999997,4,-168.6559421033046,0.7216721599999995
2023-02-13 16:00:00,adjust,-84,344.06558999999993,4,0.0,0.6881311799999998
2023-02-14 16:00:00,adjust,-90,328.46715,6,0.0,0.9854014500000001
2023-02-15 16:00:00,adjust,-86,347.8847849999999,4,-109.72434809182687,0.6957695699999998
2023-02-16 16:00:00,adjust,-82,365.4365400000001,4,-179.9313680918276,0.7308730800000002
2023-02-19 16:00:00,adjust,-85,356.9643,3,0.0,0.5354464499999999
2023-02-20 16:00:00,adjust,-93,327.46725,8,0.0,1.309869
2023-02-21 16:00:00,adjust,-91,334.53345,2,-24.597348728655106,0.33453345
2023-02-22 16:00:00,close,0,302.8802849999999,91,1761.258647846203,13.781052967499997
2023-03-30 16:00:00,open,-88,325.46745,88,0.0,14.3205678
2023-04-02 16:00:00,adjust,-92,309.1190850000001,4,0.0,0.6182381700000003
2023-04-03 16:00:00,adjust,-98,288.72112500000003,6,0.0,0.8661633750000001
2023-04-05 16:00:00,adjust,-105,269.47305,7,0.0,0.943155675
2023-04-06 16:00:00,adjust,-116,243.5756399999999,11,0.0,1.3396660199999995
2023-04-09 16:00:00,adjust,-93,285.0785049999997,23,615.9391077586267,3.278402807499997
2023-04-10 16:00:00,adjust,-97,281.1718799999998,4,0.0,0.5623437599999996
2023-04-11 16:00:00,adjust,-95,285.0285,2,51.129079943121155,0.2850285
2023-04-12 16:00:00,adjust,-96,289.17107999999985,1,0.0,0.14458553999999993
2023-04-13 16:00:00,adjust,-82,328.3828349999999,14,-252.181166227336,2.2986798449999992
2023-04-16 16:00:00,adjust,-85,314.26856999999995,3,0.0,0.47140285499999995
2023-04-17 16:00:00,adjust,-84,321.53215,1,-11.024655134992997,0.160766075
2023-04-18 16:00:00,adjust,-86,321.9178049999998,2,0.0,0.32191780499999983
2023-04-20 16:00:00,adjust,-83,338.58385499999997,3,-83.43301225602602,0.5078757825
2023-04-23 16:00:00,adjust,-90,307.86920999999984,7,0.0,1.0775422349999995
2023-04-24 16:00:00,adjust,-95,292.42075500000004,5,0.0,0.7310518875000002
2023-04-25 16:00:00,adjust,-89,311.781175,6,-13.129058152635139,0.9353435250000001
2023-04-26 16:00:00,adjust,-87,322.582255,2,-25.97851271754496,0.322582255
2023-04-27 16:00:00,adjust,-80,348.53485,7,-272.59295951140757,1.219871975
2023-05-03 16:00:00,adjust,-76,370.8870849999999,4,-245.17634543508962,0.7417741699999998
2023-05-04 16:00:00,adjust,-74,382.9382899999999,2,-146.69058271754477,0.3829382899999999
2023-05-07 16:00:00,adjust,-73,391.289125,1,-81.69612635877252,0.1956445625
2023-05-08 16:00:00,adjust,-72,406.59065499999997,1,-96.99765635877247,0.20329532749999998
2023-05-09 16:00:00,close,0,393.58935499999995,72,-6047.737657831617,14.16921678
2023-05-17 16:00:00,open,-83,405.00949499999996,83,0.0,16.8078940425
2023-05-18 16:00:00,adjust,-82,407.54075,1,-2.531255000000044,0.203770375
2023-05-21 16:00:00,adjust,-85,384.51154499999996,3,0.0,0.5767673175
2023-05-23 16:00:00,adjust,-90,359.714025,5,0.0,0.8992850625
2023-05-24 16:00:00,adjust,-99,330.3669599999999,9,0.0,1.4866513199999996
2023-05-25 16:00:00,adjust,-94,348.6348599999999,5,233.40075000000013,0.8715871499999998
2023-05-28 16:00:00,adjust,-100,326.06738999999993,6,0.0,0.9782021699999999
2023-05-29 16:00:00,adjust,-99,329.93298999999985,1,61.22716280000009,0.16496649499999994
2023-05-30 16:00:00,adjust,-108,305.719425,9,0.0,1.3757374125000001
2023-05-31 16:00:00,adjust,-105,316.83167999999995,3,201.62523645000005,0.4752475199999999
2023-06-01 16:00:00,adjust,-99,332.73327000000006,6,307.8409328999994,0.9981998100000002
2023-06-04 16:00:00,adjust,-93,352.085205,6,191.72932289999994,1.056255615
2023-06-05 16:00:00,adjust,-90,363.48634500000003,3,61.66124144999981,0.5452295175
2023-06-06 16:00:00,adjust,-92,355.9644,2,0.0,0.3559644
2023-06-07 16:00:00,adjust,-88,374.6374599999999,4,35.1691640652175,0.7492749199999998
2023-06-08 16:00:00,adjust,-81,400.84007999999994,7,-121.87230288586954,1.40294028
2023-06-11 16:00:00,adjust,-86,361.21387500000003,5,0.0,0.9030346875
2023-06-12 16:00:00,adjust,-83,377.487745,3,13.95115595304594,0.5662316175000001
2023-06-13 16:00:00,adjust,-81,386.93868999999984,2,-9.601119364635679,0.38693868999999986
2023-06-14 16:00:00,adjust,-87,347.11528499999986,6,0.0,1.0413458549999997
2023-06-15 16:00:00,adjust,-84,359.3859349999999,3,61.01048002524982,0.5390789024999999
2023-06-18 16:00:00,adjust,-82,369.63695999999993,2,20.171603350166492,0.36963695999999996
2023-06-19 16:00:00,adjust,-80,378.287825,2,2.8698733501663583,0.378287825
2023-06-25 16:00:00,adjust,-86,357.5642399999999,6,0.0,1.0726927199999998
2023-06-27 16:00:00,adjust,-87,361.8138149999999,1,0.0,0.18090690749999996
2023-06-28 16:00:00,adjust,-86,364.1364099999999,1,13.852327804674246,0.18206820499999996
2023-06-29 16:00:00,adjust,-88,368.16318000000007,2,0.0,0.3681631800000001
2023-07-02 16:00:00,adjust,-87,369.73697000000004,1,8.028459672749648,0.18486848500000003
2023-07-03 16:00:00,adjust,-89,367.16328000000004,2,0.0,0.36716328000000004
2023-07-04 16:00:00,adjust,-90,367.11328499999985,1,0.0,0.18355664249999992
2023-07-05 16:00:00,adjust,-87,380.6380599999999,3,-9.679772449025393,0.57095709
2023-07-06 16:00:00,adjust,-90,365.16348000000005,3,0.0,0.54774522
2023-07-09 16:00:00,adjust,-91,364.51354499999997,1,0.0,0.1822567725
2023-07-10 16:00:00,adjust,-87,382.53825,4,-22.68918444051633,0.7650765
2023-07-11 16:00:00,adjust,-94,369.513045,7,0.0,1.2932956574999999
