mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
13.80837149620056,0.3219328560858298,0.0030010700225830077,4.353604206281024e-06,0.01,3,10,50,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 50, 'subsample': 1.0}",0.3794820717131474,0.41932270916334663,0.35856573705179284,0.46912350597609564,0.4063745019920319,0.4065737051792828,0.0377194272804081,7,0.561503984063745,0.5448207171314741,0.5097111553784861,0.5525398406374502,0.5607569721115537,0.5458665338645418,0.019074030246988102
22.28663773536682,0.15421610189102708,0.003999757766723633,4.305815775859569e-06,0.01,3,10,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.8}",0.33266932270916333,0.4043824701195219,0.38247011952191234,0.43824701195219123,0.40537848605577687,0.3926294820717131,0.03487136997949632,14,0.586902390438247,0.5799302788844621,0.5958665338645418,0.5946215139442231,0.5916334661354582,0.5897908366533865,0.005817534600672234
24.600211763381957,0.40379707166229734,0.004601669311523437,0.0012043975879442853,0.01,3,10,100,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 0.9}",0.32270916334661354,0.4123505976095618,0.36354581673306774,0.450199203187251,0.40537848605577687,0.3908366533864542,0.04378212346755249,20,0.585906374501992,0.5826693227091634,0.5864043824701195,0.5991035856573705,0.5916334661354582,0.5891434262948207,0.00574978183162216
27.93301134109497,0.4558141258673432,0.004401588439941406,0.0007988903706592284,0.01,3,10,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 100, 'subsample': 1.0}",0.32171314741035856,0.4073705179282869,0.3705179282868526,0.4541832669322709,0.398406374501992,0.3904382470119522,0.0436659566071374,21,0.5851593625498008,0.5734561752988048,0.5799302788844621,0.600597609561753,0.5896414342629482,0.5857569721115538,0.009175518072712215
44.967978715896606,0.5911813748790278,0.006801033020019531,0.0004021862538388664,0.01,3,10,200,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.8}",0.3256972111553785,0.39741035856573703,0.37649402390438247,0.41434262948207173,0.3954183266932271,0.3818725099601593,0.030541168478241263,33,0.6479083665338645,0.6489043824701195,0.664093625498008,0.6551294820717132,0.6528884462151394,0.653784860557769,0.0057833286031410336
49.91173009872436,0.9096640269268534,0.006905412673950196,0.00019692985540060745,0.01,3,10,200,0.9,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 0.9}",0.32270916334661354,0.4043824701195219,0.3784860557768924,0.4033864541832669,0.399402390438247,0.3816733067729083,0.030946457170047702,34,0.6449203187250996,0.6491533864541833,0.6655876494023905,0.6518924302788844,0.6508964143426295,0.6524900398406375,0.006969621069135386
54.66998467445374,0.5634917569067658,0.006602048873901367,0.0004915375646528474,0.01,3,10,200,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 200, 'subsample': 1.0}",0.32270916334661354,0.39243027888446214,0.38147410358565736,0.4312749003984064,0.4163346613545817,0.3888446215139443,0.03740885231323133,25,0.641683266932271,0.641683266932271,0.6563745019920318,0.6556274900398407,0.6454183266932271,0.6481573705179283,0.0065521649991989025
17.7627272605896,0.33066614095160285,0.0037980079650878906,0.0007499311992550641,0.01,5,2,50,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.8}",0.38147410358565736,0.35358565737051795,0.3336653386454183,0.4701195219123506,0.37749003984063745,0.38326693227091635,0.04673597162394539,30,0.6381972111553785,0.6673306772908366,0.6466633466135459,0.6526394422310757,0.6755478087649402,0.6560756972111553,0.013607925342711972
19.875458002090454,0.5781005188769335,0.0038002490997314452,0.00039808894014529804,0.01,5,2,50,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 0.9}",0.3396414342629482,0.3754980079681275,0.31175298804780877,0.4750996015936255,0.3884462151394422,0.3780876494023905,0.05550445702899302,36,0.6446713147410359,0.6658366533864541,0.6384462151394422,0.6583665338645418,0.6698207171314741,0.6554282868525897,0.012068244672845282
22.433490753173828,0.45327326191280226,0.003603506088256836,0.000490222769225319,0.01,5,2,50,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 50, 'subsample': 1.0}",0.39143426294820716,0.4113545816733068,0.3187250996015936,0.44721115537848605,0.39641434262948205,0.3930278884462151,0.0419680979896524,13,0.637699203187251,0.6471613545816733,0.6292330677290837,0.6454183266932271,0.6678286852589641,0.6454681274900398,0.012859217644202801
34.943480014801025,0.4678022314667526,0.0062010765075683595,0.0007451464623457547,0.01,5,2,100,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.8}",0.3715139442231076,0.36254980079681276,0.3256972111553785,0.40039840637450197,0.38247011952191234,0.36852589641434264,0.024856535071416837,54,0.7178784860557769,0.7435258964143426,0.7599601593625498,0.725597609561753,0.7534860557768924,0.740089641434263,0.016059038945758837
40.093365573883055,1.127421119377533,0.0062005043029785155,0.00040033069149673597,0.01,5,2,100,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 0.9}",0.3256972111553785,0.38745019920318724,0.3147410358565737,0.42729083665338646,0.3715139442231076,0.3653386454183267,0.04122302882788156,61,0.7051792828685259,0.7410358565737052,0.7659362549800797,0.7216135458167331,0.7517430278884463,0.7371015936254981,0.021541593565224275
44.295698928833005,1.0372962291457761,0.006003808975219726,3.9591844090742245e-06,0.01,5,2,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 100, 'subsample': 1.0}",0.34760956175298807,0.41434262948207173,0.3147410358565737,0.4103585657370518,0.3695219123505976,0.3713147410358566,0.03779299752249785,50,0.6919820717131474,0.7283366533864541,0.7407868525896414,0.713894422310757,0.7417828685258964,0.7233565737051793,0.018665668167525844
71.16054067611694,1.15935701426551,0.011403751373291016,0.0010161454372000123,0.01,5,2,200,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.8}",0.3386454183266932,0.3595617529880478,0.30876494023904383,0.38147410358565736,0.35258964143426297,0.3482071713147411,0.02409123518823876,69,0.8296812749003984,0.8426294820717132,0.8376494023904383,0.8194721115537849,0.8314243027888446,0.8321713147410359,0.007841055988408015
79.42956776618958,0.8483495144396477,0.011398410797119141,0.0013587420780230373,0.01,5,2,200,0.9,"{'learning_rate': 0.01, 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 200, 'subsample': 0.9}",0.33266932270916333,0.3665338645418327,0.2908366533864542,0.36852589641434264,0.3426294820717131,0.3402390438247012,0.028267206016042646,86,0.8301792828685259,0.8374003984063745,0.8326693227091634,0.8060258964143426,0.8299302788844621,0.8272410358565738,0.010941904867909368
