prediction,upper_threshold,lower_threshold,signal,signal_strength
-1.443799504993227,1.4046444993193685,-1.545149966063357,0,0.0
-0.25974388355036154,1.4046444993193685,-1.545149966063357,0,0.0
0.0860545655632008,1.4046444993193685,-1.545149966063357,0,0.0
0.0603880521668993,1.4046444993193685,-1.545149966063357,0,0.0
0.3287153428354487,1.4046444993193685,-1.545149966063357,0,0.0
-0.03398091179423091,1.4046444993193685,-1.545149966063357,0,0.0
0.23609996305527495,1.4046444993193685,-1.545149966063357,0,0.0
0.20694534937120204,1.4046444993193685,-1.545149966063357,0,0.0
0.15531084589863764,1.4046444993193685,-1.545149966063357,0,0.0
-0.07016194710637265,1.4046444993193685,-1.545149966063357,0,0.0
-0.33169136156505347,1.4046444993193685,-1.545149966063357,0,0.0
-0.7612833416332971,1.4046444993193685,-1.545149966063357,0,0.0
-1.6333635415193581,1.4046444993193685,-1.545149966063357,-1,0.02990499049721275
-1.4988362221215952,1.4046444993193685,-1.545149966063357,-1,0.0
-1.2321603675877189,1.4046444993193685,-1.545149966063357,-1,0.0
-1.3745896401297035,1.4046444993193685,-1.545149966063357,-1,0.0
-1.6528453885653753,1.4046444993193685,-1.545149966063357,-1,0.03650946659703806
-1.1449410751185491,1.4046444993193685,-1.545149966063357,-1,0.0
-1.5311360590464507,1.4046444993193685,-1.545149966063357,-1,0.0
-1.3673425641709387,1.4046444993193685,-1.545149966063357,-1,0.0
-1.1282281030212755,1.4046444993193685,-1.545149966063357,-1,0.0
-1.0421288961993171,1.4046444993193685,-1.545149966063357,-1,0.0
-0.45604463395584016,1.4046444993193685,-1.545149966063357,-1,0.0
-0.4273014923318116,1.4046444993193685,-1.545149966063357,-1,0.0
-0.6334021783940269,1.4046444993193685,-1.545149966063357,-1,0.0
-0.7326669580545448,1.4046444993193685,-1.545149966063357,-1,0.0
0.49346251126447316,1.4046444993193685,-1.545149966063357,-1,0.0
0.18178297626458265,1.4046444993193685,-1.545149966063357,-1,0.0
-0.09861184102041246,1.4046444993193685,-1.545149966063357,-1,0.0
-0.2980375420112991,1.4046444993193685,-1.545149966063357,-1,0.0
0.10766792620876436,1.4046444993193685,-1.545149966063357,-1,0.0
-0.03241673306733256,1.4046444993193685,-1.545149966063357,-1,0.0
-0.3011605062296892,1.4046444993193685,-1.545149966063357,-1,0.0
-1.296584261889613,1.4046444993193685,-1.545149966063357,-1,0.0
-1.1028101070654364,1.4046444993193685,-1.545149966063357,-1,0.0
-1.657664885148529,1.4046444993193685,-1.545149966063357,-1,0.038143308086576656
-1.3643174754594363,1.4046444993193685,-1.545149966063357,-1,0.0
-1.3039099638246912,1.4046444993193685,-1.545149966063357,-1,0.0
-0.7896194642075622,1.4046444993193685,-1.545149966063357,-1,0.0
-0.5139548966994885,1.4046444993193685,-1.545149966063357,-1,0.0
-0.1052057437756256,1.4046444993193685,-1.545149966063357,-1,0.0
-0.9643706299587642,1.4046444993193685,-1.545149966063357,-1,0.0
-0.8297119704089422,1.4046444993193685,-1.545149966063357,-1,0.0
-1.3433121510713377,1.4046444993193685,-1.545149966063357,-1,0.0
-0.9457238450256887,1.4046444993193685,-1.545149966063357,-1,0.0
-1.2712475138889843,1.4046444993193685,-1.545149966063357,-1,0.0
-1.2076472881556453,1.4046444993193685,-1.545149966063357,-1,0.0
-1.7002147862016714,1.4046444993193685,-1.545149966063357,-1,0.05256800836738818
-3.1850093317468096,1.4046444993193685,-1.545149966063357,-1,0.5559232634436062
-2.132491478926106,1.4046444993193685,-1.545149966063357,-1,0.19911269064861553
-0.11320653431448842,1.4046444993193685,-1.545149966063357,-1,0.0
-0.3529133513400056,1.4046444993193685,-1.545149966063357,-1,0.0
-0.26169437580609367,1.4046444993193685,-1.545149966063357,-1,0.0
-0.7456730593312587,1.4046444993193685,-1.545149966063357,-1,0.0
-0.5813848367910188,1.4046444993193685,-1.545149966063357,-1,0.0
-0.09796956935622106,1.4046444993193685,-1.545149966063357,-1,0.0
-0.23460521781317614,1.4046444993193685,-1.545149966063357,-1,0.0
-2.2611560022441535,1.4046444993193685,-1.545149966063357,-1,0.24273082229405338
-2.4420398011916853,1.4046444993193685,-1.545149966063357,-1,0.304051636700037
-0.15770758963499154,1.4046444993193685,-1.545149966063357,-1,0.0
-0.27198853733592804,1.4046444993193685,-1.545149966063357,-1,0.0
0.05576647994772283,1.4046444993193685,-1.545149966063357,-1,0.0
-0.9524962249971468,1.4046444993193685,-1.545149966063357,-1,0.0
-0.5102539754544805,1.4046444993193685,-1.545149966063357,-1,0.0
0.16796436460681044,1.4046444993193685,-1.545149966063357,-1,0.0
-1.3410969500095222,1.4046444993193685,-1.545149966063357,-1,0.0
-0.9718410864329359,1.4046444993193685,-1.545149966063357,-1,0.0
-0.9397024299161618,1.4046444993193685,-1.545149966063357,-1,0.0
0.3153074613166656,1.4046444993193685,-1.545149966063357,-1,0.0
0.6232582345117191,1.4046444993193685,-1.545149966063357,-1,0.0
0.38398904493979363,1.4046444993193685,-1.545149966063357,-1,0.0
2.1506022057756513,1.4046444993193685,-1.545149966063357,1,0.2528846383063158
2.086532596761691,1.4046444993193685,-1.545149966063357,1,0.231164613482265
2.0573730992842294,1.4046444993193685,-1.545149966063357,1,0.2212793493326226
1.8304207399759138,1.4046444993193685,-1.545149966063357,1,0.14434098566975997
1.7628433760582378,1.4046444993193685,-1.545149966063357,1,0.12143180853530901
1.3831944618320957,1.4046444993193685,-1.545149966063357,1,0.0
1.4189445243108831,1.4046444993193685,-1.545149966063357,1,0.004847803858652653
1.0954987106722185,1.4046444993193685,-1.545149966063357,1,0.0
0.9056310019334772,1.4046444993193685,-1.545149966063357,1,0.0
1.7472786987337712,1.4046444993193685,-1.545149966063357,1,0.1161552791000803
0.5981659409410949,1.4046444993193685,-1.545149966063357,1,0.0
1.4974483238336425,1.4046444993193685,-1.545149966063357,1,0.03146111554664978
0.8746300908576783,1.4046444993193685,-1.545149966063357,1,0.0
0.9649818538513985,1.4046444993193685,-1.545149966063357,1,0.0
0.6008457766758146,1.4046444993193685,-1.545149966063357,1,0.0
-0.03029718860175033,1.4046444993193685,-1.545149966063357,1,0.0
0.0014499448749223892,1.4046444993193685,-1.545149966063357,1,0.0
0.07752991509813621,1.4046444993193685,-1.545149966063357,1,0.0
0.4717976825075231,1.4046444993193685,-1.545149966063357,1,0.0
-1.0127990841674905,1.4046444993193685,-1.545149966063357,1,0.0
0.4303510959798383,1.4046444993193685,-1.545149966063357,1,0.0
0.04936382710568354,1.4046444993193685,-1.545149966063357,1,0.0
-0.645651728958682,1.4046444993193685,-1.545149966063357,1,0.0
-0.3999594564121011,1.4046444993193685,-1.545149966063357,1,0.0
0.12986381272025696,1.4046444993193685,-1.545149966063357,1,0.0
-1.9089242072431176,1.4046444993193685,-1.545149966063357,-1,0.12332189427054276
-1.1566643582666714,1.4046444993193685,-1.545149966063357,-1,0.0
-1.1056011825423042,1.4046444993193685,-1.545149966063357,-1,0.0
-1.311434508237608,1.4046444993193685,-1.545149966063357,-1,0.0
-1.0701197890891343,1.4046444993193685,-1.545149966063357,-1,0.0
-1.6733245597661963,1.4046444993193685,-1.545149966063357,-1,0.043452042237867965
-1.7947446887474143,1.4046444993193685,-1.545149966063357,-1,0.08461427588029369
-2.3022431669928323,1.4046444993193685,-1.545149966063357,-1,0.25665964521065204
-1.542304724642693,1.4046444993193685,-1.545149966063357,-1,0.0
-1.547046793677133,1.4046444993193685,-1.545149966063357,-1,0.0006430372136215832
-0.2125259481315581,1.4046444993193685,-1.545149966063357,-1,0.0
-1.2883245589681829,1.4046444993193685,-1.545149966063357,-1,0.0
-0.9771223138412064,1.4046444993193685,-1.545149966063357,-1,0.0
-0.7089219819306013,1.4046444993193685,-1.545149966063357,-1,0.0
-0.307501303496301,1.4046444993193685,-1.545149966063357,-1,0.0
-0.29482855004938396,1.4046444993193685,-1.545149966063357,-1,0.0
0.8253645346584602,1.4046444993193685,-1.545149966063357,-1,0.0
1.0954963639460176,1.4046444993193685,-1.545149966063357,-1,0.0
-0.21454067029579701,1.4046444993193685,-1.545149966063357,-1,0.0
0.9621911874403463,1.4046444993193685,-1.545149966063357,-1,0.0
0.03586631057671808,1.4046444993193685,-1.545149966063357,-1,0.0
-0.26657748848919033,1.4046444993193685,-1.545149966063357,-1,0.0
0.5769272590278668,1.4046444993193685,-1.545149966063357,-1,0.0
1.1482111281913685,1.4046444993193685,-1.545149966063357,-1,0.0
1.5272389599548108,1.4046444993193685,-1.545149966063357,1,0.04156033990644027
1.5838908424266438,1.4046444993193685,-1.545149966063357,1,0.06076570595369216
1.7364518999108793,1.4046444993193685,-1.545149966063357,1,0.11248492208031177
2.2143195311627504,1.4046444993193685,-1.545149966063357,1,0.2744852366309967
1.9343509989770178,1.4046444993193685,-1.545149966063357,1,0.17957403672493558
2.483993096168184,1.4581964240722627,-1.544675759159913,1,0.34160517314852656
0.6291267927782134,1.4503460441199874,-1.5442015522564692,1,0.0
0.5857018717498843,1.4424956641677107,-1.5437273453530251,1,0.0
0.4670472378615949,1.4346452842154351,-1.5432531384495811,1,0.0
0.34562013878965087,1.4267949042631598,-1.542778931546137,1,0.0
0.09668316162997523,1.4189445243108831,-1.542304724642693,1,0.0
0.9196208508276261,1.4153695180630046,-1.541187858083069,1,0.0
1.0665673083946532,1.4117945118151256,-1.5400709915234445,1,0.0
1.2171617078125074,1.408219505567247,-1.5389541249638203,1,0.0
1.8221307696496056,1.4660468040245394,-1.5378372584041962,1,0.11854118142534474
-0.04780280636469422,1.4581964240722627,-1.5367203918445718,1,0.0
-0.42537650265059823,1.4503460441199874,-1.5356035252849476,1,0.0
0.45734819356476314,1.4424956641677107,-1.5344866587253234,1,0.0
-0.6577361978034147,1.4346452842154351,-1.5333697921656992,1,0.0
-0.20887521078072868,1.4267949042631598,-1.5322529256060748,1,0.0
1.5984184903331722,1.4974483238336425,-1.5311360590464507,1,0.03333906331627785
0.0714057012654033,1.489597943881367,-1.527906075353965,1,0.0
0.8253034299170083,1.4817475639290905,-1.5246760916614794,1,0.0
2.011951183794541,1.5183017691184608,-1.521446107968994,1,0.1623981443977756
3.044979883715793,1.5612300894379103,-1.5182161242765084,1,0.48182357843106743
1.7603944395208178,1.591154666379908,-1.514986140584023,1,0.054485544493500127
1.6821160978872127,1.631897533354789,-1.5117561568915374,1,0.01597458546029885
2.572142416672972,1.6984168384943132,-1.5085261731990518,1,0.2724481149159257
1.660875357771826,1.692983258291947,-1.5052961895065662,1,0.0
0.5813797495866017,1.6875496780895791,-1.5020662058140808,1,0.0
0.7114442874706137,1.6821160978872127,-1.4988362221215952,1,0.0
3.906676757669882,1.731018319708513,-1.4933325504087582,1,0.6747585872632526
4.7019264042200435,1.7451133389691929,-1.4878288786959215,1,0.9145888995771507
0.1814733599938924,1.744030659086904,-1.4823252069830848,1,0.0
3.9570270848682805,1.755148143205999,-1.4768215352702478,1,0.6812808165639676
2.101649551926965,1.761618907789528,-1.4713178635574111,1,0.10517701649815138
3.0992632858601916,1.7865583334947852,-1.4658141918445742,1,0.4036145743263023
1.5503813060221632,1.780629594135649,-1.4603105201317375,1,0.0
1.6765382366981085,1.7747008547765124,-1.4548068484189007,1,0.0
1.162186787900456,1.7687721154173743,-1.4493031767060638,1,0.0
1.053957959310864,1.7628433760582378,-1.443799504993227,1,0.0
0.15010985764941448,1.7625984824044958,-1.4368785185068746,1,0.0
0.3855710036643395,1.7623535887507538,-1.4299575320205224,1,0.0
0.09272190240484249,1.7621086950970117,-1.42303654553417,1,0.0
0.5017358007858523,1.7618638014432697,-1.4161155590478176,1,0.0
0.02367328250665568,1.761618907789528,-1.4091945725614652,1,0.0
-0.24401594978709298,1.7613740141357859,-1.4022735860751128,1,0.0
0.22329857057451577,1.7611291204820438,-1.3953525995887606,1,0.0
-1.0567489788766316,1.7608842268283018,-1.3884316131024081,1,0.0
-1.2035359921489546,1.7606393331745598,-1.3815106266160557,1,0.0
-0.0006767678912931118,1.7603944395208178,-1.3745896401297035,1,0.0
0.1648155402538695,1.7590828654421131,-1.373864932533827,1,0.0
-0.6819573511407994,1.7577712913634085,-1.3731402249379505,1,0.0
-0.23328830927880256,1.756459717284704,-1.372415517342074,1,0.0
-0.06780210892937355,1.755148143205999,-1.3716908097461975,1,0.0
-0.044457954347664586,1.7538365691272944,-1.3709661021503212,1,0.0
-1.4887524211735332,1.75252499504859,-1.4022735860751128,-1,0.027411840367830304
-1.0684139510443251,1.7512134209698853,-1.3953525995887606,-1,0.0
-1.2544693917786955,1.7499018468911807,-1.3884316131024081,-1,0.0
-0.6239736421466735,1.7485902728124758,-1.3815106266160557,-1,0.0
-1.230272116623008,1.7472786987337712,-1.3745896401297035,-1,0.0
-0.6183765810575116,1.746196018851482,-1.373864932533827,-1,0.0
-0.808001846118794,1.7451133389691929,-1.3731402249379505,-1,0.0
-0.70292205567682,1.744030659086904,-1.372415517342074,-1,0.0
-1.2337846927559624,1.7429479792046143,-1.3716908097461975,-1,0.0
-1.1949353784083652,1.7418652993223254,-1.3709661021503212,-1,0.0
-0.7752798755576386,1.7407826194400362,-1.3702413945544447,-1,0.0
-0.663854702753788,1.739699939557747,-1.3695166869585682,-1,0.0
0.007865359907299443,1.7386172596754579,-1.3687919793626917,-1,0.0
0.2448788324399285,1.7375345797931685,-1.3680672717668152,-1,0.0
0.5159138171908639,1.7364518999108793,-1.3673425641709387,-1,0.0
0.49043679850864313,1.731018319708513,-1.3670400552997883,-1,0.0
-0.13641604843104513,1.7255847395061465,-1.3667375464286382,-1,0.0
-0.39483362898176316,1.7201511593037804,-1.3664350375574879,-1,0.0
-0.28670556589036167,1.7147175791014124,-1.3661325286863377,-1,0.0
0.1909299177859689,1.709283998899046,-1.3658300198151876,-1,0.0
-0.5676477742621356,1.7038504186966796,-1.3655275109440372,0,0.0
-1.4196302971452601,1.6984168384943132,-1.3695166869585682,-1,0.016334646683485183
-1.1925987679061414,1.692983258291947,-1.3687919793626917,-1,0.0
-0.5583414879934605,1.6875496780895791,-1.3680672717668152,-1,0.0
-0.5712286819111427,1.6821160978872127,-1.3673425641709387,-1,0.0
-0.9555277334403706,1.6815583117683024,-1.3670400552997883,-1,0.0
-0.26883420238837474,1.6810005256493918,-1.3667375464286382,-1,0.0
0.19617888865281374,1.6804427395304815,-1.3664350375574879,-1,0.0
-0.0643185588584026,1.679884953411571,-1.3661325286863377,-1,0.0
-0.1351769527128607,1.6793271672926606,-1.3658300198151876,-1,0.0
-0.31874041014247695,1.6787693811737503,-1.3655275109440372,-1,0.0
1.4509450904081729,1.6782115950548397,-1.3652250020728869,-1,0.0
0.39463436488625236,1.6776538089359294,-1.3649224932017368,-1,0.0
0.32199229013401853,1.6770960228170189,-1.3646199843305864,-1,0.0
0.5823586760871238,1.6765382366981085,-1.3643174754594363,-1,0.0
0.0957689771636015,1.6749719488054804,-1.3622169430206263,-1,0.0
-0.8189210197421369,1.6734056609128523,-1.3601164105818164,-1,0.0
-0.5615767222594812,1.6718393730202241,-1.3580158781430067,-1,0.0
-0.6235691932344297,1.6702730851275955,-1.3559153457041968,-1,0.0
-0.7807657067884046,1.6687067972349672,-1.3538148132653869,-1,0.0
0.02283782019392687,1.667140509342339,-1.3517142808265772,-1,0.0
-0.809823446067161,1.665574221449711,-1.3496137483877673,0,0.0
-0.5288998481996303,1.6640079335570828,-1.3475132159489573,0,0.0
-1.426893798520909,1.6624416456644542,-1.3646199843305864,-1,0.020572364161090616
-0.7104161237577719,1.660875357771826,-1.3643174754594363,-1,0.0
-0.6668142121008308,1.654629671027961,-1.3622169430206263,-1,0.0
-0.5715999887488558,1.648383984284096,-1.3601164105818164,-1,0.0
0.6398464565096568,1.642138297540231,-1.3580158781430067,-1,0.0
-0.12269708033889967,1.635892610796364,-1.3559153457041968,-1,0.0
-0.4504208142545782,1.6296469240524991,-1.3538148132653869,-1,0.0
0.0855957213335418,1.6234012373086342,-1.3517142808265772,-1,0.0
0.10660235822274162,1.617155550564769,-1.3496137483877673,-1,0.0
-0.2935211556010119,1.610909863820904,-1.3475132159489573,-1,0.0
0.11114680553105168,1.6046641770770371,-1.3454126835101476,-1,0.0
0.14133537540291144,1.5984184903331722,-1.3433121510713377,-1,0.0
0.05077303903729214,1.5969657255425194,-1.3430906309651562,-1,0.0
0.13674128916150274,1.5955129607518668,-1.3428691108589745,-1,0.0
-0.4290267027856474,1.594060195961214,-1.342647590752793,-1,0.0
-0.08955108408624839,1.5926074311705607,-1.3424260706466116,-1,0.0
-1.2811748451054787,1.591154666379908,-1.3422045505404299,-1,0.0
-1.2615475162505503,1.5897019015892553,-1.3419830304342484,-1,0.0
-1.370515741748665,1.5882491367986025,-1.3496137483877673,-1,0.007114693291607398
-1.9766094402284202,1.5867963720079497,-1.3649224932017368,-1,0.20723076111221383
-0.8895111084869908,1.5853436072172966,-1.3646199843305864,-1,0.0
-0.9847402554488626,1.5838908424266438,-1.3643174754594363,-1,0.0
-1.2132123486256092,1.580539888786196,-1.3622169430206263,-1,0.0
-1.4334616047937931,1.577188935145748,-1.3667375464286382,-1,0.022664987995716354
-0.926424117397109,1.5738379815053,-1.3664350375574879,-1,0.0
-1.953878576521002,1.5704870278648513,-1.3692464707175744,-1,0.19887248489883325
-2.2426774522623623,1.5671360742244036,-1.3725526909391843,-1,0.2959921375468322
-1.8108841740217076,1.5637851205839557,-1.3926059029359261,-1,0.14148272936770692
-1.9789077550768737,1.5604341669435078,-1.4218093475579547,-1,0.18680513674016602
-1.6833251318850249,1.5570832133030599,-1.4282073597754859,-1,0.08545827143602032
-1.2565102795695555,1.553732259662611,-1.4275505791481973,-1,0.0
-1.9376992349721525,1.553732259662611,-1.4275505791481973,-1,0.1711171611035222
-1.9818921886632141,1.553732259662611,-1.438990686431767,-1,0.18140720407813063
-1.691455969147068,1.553732259662611,-1.4897608012683394,-1,0.06627094717838249
-1.4582906594475644,1.553732259662611,-1.4897608012683394,-1,0.0
-1.1069694107391792,1.553732259662611,-1.4897608012683394,-1,0.0
