timestamp,equity,available_capital,margin_used,unrealized_pnl,margin_usage_rate,position,leverage_ratio
2023-06-19 16:00:00,999811.1933352,968375.4107752,31467.25296,-31.470399999998335,0.031467252960000004,-832,0.3147634294333123
2023-06-20 16:00:00,996061.4516067624,969201.7538592624,30521.7225225,-3662.0247749999985,0.0305217225225,-807,0.3101005962049249
2023-06-25 16:00:00,1016343.7709110825,966901.9006675824,32810.1336585,16631.73658500005,0.0328101336585,-871,0.3064608736872454
2023-06-26 16:00:00,1011115.5891292825,967407.363779508,32433.43866816131,11274.786681613139,0.03243343866816131,-861,0.3096180133762844
2023-06-27 16:00:00,1012618.4314749475,966752.842588173,33084.70353516131,12780.885351613155,0.03308470353516131,-879,0.3141026670201084
2023-06-28 16:00:00,1010639.3706057174,967051.1074110029,32858.86938133768,10729.393813376888,0.03285886938133768,-873,0.3145130787943615
2023-06-29 16:00:00,1007057.6406882273,966644.1030155128,33263.84887933768,7149.688793376776,0.033263848879337685,-884,0.3232077160722992
2023-07-02 16:00:00,1005731.1970112573,966732.0926816937,33188.59130268759,5810.513026875923,0.033188591302687594,-882,0.3242172470825226
2023-07-03 16:00:00,1007933.5533915772,966289.2937660137,33629.18723868759,8015.072386875923,0.03362918723868759,-894,0.3256928980044244
2023-07-04 16:00:00,1007976.2709467948,965957.2397997312,33959.58919518759,8059.441951876098,0.03395958919518759,-903,0.3289129511834508
2023-07-05 16:00:00,995823.3844388048,967041.4325030957,32718.541085064455,-3936.5891493552945,0.03271854108506445,-870,0.3325107696548052
2023-07-06 16:00:00,1009214.1540813848,965830.3678216757,33923.580569064456,9460.205690644601,0.03392358056906446,-903,0.3267647393433271
2023-07-09 16:00:00,1009798.9169636599,965464.0317089508,34288.09411406446,10046.7911406447,0.03428809411406446,-913,0.32960438401022546
2023-07-10 16:00:00,993402.7633134099,966496.953358438,33011.20999590652,-6105.400040934661,0.033011209995906524,-879,0.33845033697971133
2023-07-11 16:00:00,1004770.7369298799,963971.701208908,35523.898701906524,5275.1370190653615,0.035523898701906524,-947,0.34830219187048533
2023-07-12 16:00:00,1004011.803780985,963748.4024910129,35746.086480906524,4517.314809065374,0.035746086480906526,-953,0.35153326750826824
2023-07-13 16:00:00,1008297.2308970798,963233.7030161079,36258.225261906526,8805.302619065395,0.03625822526190652,-967,0.35086573597474363
2023-07-16 16:00:00,1014565.0523504147,960272.5958064429,39204.60059490652,15087.85594906534,0.03920460059490652,-1049,0.37154655497615596
2023-07-17 16:00:00,1046759.4936720397,958621.2947030679,40847.686269906524,47290.51269906537,0.04084768626990652,-1099,0.34505189796077756
2023-07-18 16:00:00,1054172.3362026997,957715.5586857279,41748.916137906526,54707.8613790654,0.041748916137906524,-1127,0.34413851278510793
2023-07-19 16:00:00,1073997.3125747398,956003.1295457679,43452.82572990652,74541.3572990653,0.043452825729906525,-1183,0.33518417205066176
2023-07-20 16:00:00,1039361.9386663073,967460.6185567965,37465.66546450098,34435.65464500982,0.037465665464500975,-1020,0.3273364045219571
2023-07-23 16:00:00,1029977.5273320322,967582.7902031284,37392.2033753549,25002.53375354897,0.0373922033753549,-1018,0.33876418731563196
2023-07-24 16:00:00,1012607.8893506222,970180.3001496214,35225.07174554552,7202.517455455311,0.035225071745545525,-959,0.340752036033688
2023-07-25 16:00:00,1022959.2266392221,969198.3123582214,36202.17402554552,17558.74025545527,0.03620217402554552,-987,0.33673189608121634
2023-07-26 16:00:00,1008835.0987236323,971036.0589683923,34514.939977749076,3284.099777490832,0.03451493997774908,-941,0.3388713382717595
2023-07-27 16:00:00,1005351.6369768323,971326.049313029,34221.50796943665,-195.92030563346816,0.03422150796943665,-933,0.34058829508614075
2023-07-30 16:00:00,991907.2826140324,972199.6554074124,32754.34792787452,-13046.720721254635,0.03275434792787452,-893,0.3433689881804499
2023-07-31 16:00:00,963353.8578846247,971298.172695238,29489.916835398784,-37434.23164601205,0.029489916835398783,-804,0.34497541820173155
2023-08-01 16:00:00,984811.6110285923,969782.8495677055,30997.701041898785,-15968.939581012039,0.030997701041898786,-843,0.3309728950693054
2023-08-02 16:00:00,1022478.9400196121,967308.7468027255,33459.49483789878,21710.69837898781,0.033459494837898784,-915,0.30600556916507116
2023-08-03 16:00:00,1042553.014867612,965604.4372507255,35155.32523789878,41793.252378987825,0.035155325237898785,-968,0.29711678502923394
2023-08-06 16:00:00,1059242.659663937,964204.9639620505,36547.835972898785,58489.859728987845,0.03654783597289878,-1014,0.2898188599177051
2023-08-07 16:00:00,1045291.8033676371,967715.5313451223,34961.93382022862,42614.338202286206,0.03496193382022862,-970,0.2937026761435572
2023-08-08 16:00:00,1034712.7132201672,969850.7828808461,33844.59366721101,31017.336672110174,0.03384459366721101,-939,0.29711493448576665
2023-08-09 16:00:00,1058457.2698122023,967816.7959498811,35868.461260211014,54772.012602110095,0.03586846126021102,-1006,0.28712788760374036
2023-08-10 16:00:00,1069668.234926817,966822.7192174961,36857.59233721101,65987.92337210996,0.03685759233721101,-1040,0.28288023344051355
2023-08-13 16:00:00,957553.5472969223,962786.7354398677,21051.355623368603,-26284.54376631401,0.021051355623368604,-594,0.24729489088986953
2023-08-14 16:00:00,947836.9159026722,962303.9625056918,20377.995763361865,-34845.04236638149,0.020377995763361866,-575,0.2517574447633173
2023-08-15 16:00:00,1016004.1751745922,957657.4680016118,25001.373379361863,33345.33379361857,0.02500137337936186,-731,0.21325542285568577
2023-08-16 16:00:00,1016734.9979493622,957627.7832703817,25030.910425361864,34076.30425361858,0.025030910425361864,-732,0.21267370596676288
2023-08-17 16:00:00,1027049.1097800921,956440.5347071118,26212.252279361863,44396.32279361854,0.026212252279361862,-774,0.21199200498466783
2023-08-20 16:00:00,1011094.3839396774,960455.865170521,24281.892615377852,26356.62615377848,0.024281892615377852,-717,0.21408713512636243
2023-08-21 16:00:00,1009230.0012244522,960523.7080044858,24248.026656360587,24458.26656360575,0.024248026656360586,-716,0.21602806073490083
2023-08-22 16:00:00,1022325.246174092,959258.2581621258,25507.18072836059,37559.807283605696,0.025507180728360588,-760,0.2127620351879287
2023-08-23 16:00:00,1029958.7729168948,958509.0000704284,26252.711167860587,45197.061678605845,0.026252711167860588,-787,0.2110084944317823
2023-08-24 16:00:00,1027478.0469772448,959383.6992622456,25919.131610454482,42175.216104544714,0.025919131610454484,-777,0.21121239586426527
